代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SZ002658,2012-03-09,25.0000,26.9000,24.8000,26.9000,17017000,434665920.00,0.61871001,0.123784,1.0000
SZ002658,2012-03-12,27.5200,28.4200,26.5200,26.8700,17933500,491408320.00,0.65203243,0.130451,1.0000
SZ002658,2012-03-13,26.3000,28.6000,26.1100,27.9200,13398500,368573952.00,0.48714732,0.097463,1.0000
SZ002658,2012-03-14,27.5300,27.6700,25.2400,25.4600,10253100,274130432.00,0.37278578,0.074583,1.0000
SZ002658,2012-03-15,25.5800,25.8400,23.9100,24.2500,6881100,170457216.00,0.25018543,0.050054,1.0000
SZ002658,2012-03-16,24.4700,24.8500,24.1200,24.7700,5559200,136287424.00,0.20212333,0.040439,1.0000
SZ002658,2012-03-19,24.2300,24.7800,24.0300,24.5400,4129100,100727288.00,0.15012725,0.030036,1.0000
SZ002658,2012-03-20,24.4500,25.5500,24.1200,24.7200,5561300,138541808.00,0.20219968,0.040454,1.0000
SZ002658,2012-03-21,24.7200,24.8500,22.3000,22.9100,6477500,151955376.00,0.23551120,0.047118,1.0000
SZ002658,2012-03-22,22.5500,22.9000,22.0600,22.6000,3343700,75072368.00,0.12157141,0.024323,1.0000
SZ002658,2012-03-23,22.4900,22.9800,22.2200,22.9000,3095500,70140440.00,0.11254727,0.022517,1.0000
SZ002658,2012-03-26,22.7800,23.0000,22.2000,22.4900,2350600,53091356.00,0.08546393,0.017099,1.0000
SZ002658,2012-03-27,22.5700,22.6500,21.9100,21.9600,2160700,48190408.00,0.07855948,0.015717,1.0000
SZ002658,2012-03-28,21.8000,21.8000,19.7600,19.7600,3951200,81214008.00,0.14365910,0.028742,1.0000
SZ002658,2012-03-29,19.5500,20.1900,19.2900,19.8200,2826200,55704988.00,0.10275596,0.020558,1.0000
SZ002658,2012-03-30,19.7100,20.1700,19.6600,20.0000,2438800,48657204.00,0.08867074,0.017740,1.0000
SZ002658,2012-04-05,20.0500,20.4900,19.7000,20.3800,2522500,50894496.00,0.09171393,0.018349,1.0000
SZ002658,2012-04-06,20.2500,20.3100,19.9000,20.1700,2521700,50704084.00,0.09168485,0.018343,1.0000
SZ002658,2012-04-09,20.2600,21.8700,20.1800,21.2900,4390700,91777144.00,0.15963860,0.031939,1.0000
SZ002658,2012-04-10,20.9700,21.6500,20.4300,21.5500,3595000,75505128.00,0.13070826,0.026151,1.0000
SZ002658,2012-04-11,21.1000,21.4000,20.8800,21.2000,2101000,44394200.00,0.07638889,0.015283,1.0000
SZ002658,2012-04-12,21.2000,21.4000,20.6800,20.9600,2701100,56640400.00,0.09820753,0.019648,1.0000
SZ002658,2012-04-13,21.0600,21.1400,20.8100,20.8400,1722900,36120160.00,0.06264180,0.012533,1.0000
SZ002658,2012-04-16,20.7500,21.4300,20.6300,20.9700,2428200,51350268.00,0.08828534,0.017663,1.0000
SZ002658,2012-04-17,20.4000,20.4000,19.0800,19.3300,4370000,85755496.00,0.15888598,0.031788,1.0000
SZ002658,2012-04-18,19.5400,19.8600,19.3200,19.7400,2181700,42760136.00,0.07932301,0.015870,1.0000
SZ002658,2012-04-19,19.7000,20.1500,19.5000,20.0000,2070100,41173448.00,0.07526542,0.015058,1.0000
SZ002658,2012-04-20,19.9900,20.1700,19.6100,19.9800,2162300,43024764.00,0.07861766,0.015729,1.0000
SZ002658,2012-04-23,20.0000,20.2700,19.1300,19.1500,2663800,52152852.00,0.09685137,0.019377,1.0000
SZ002658,2012-04-24,19.0200,19.0400,18.2000,18.6000,2634400,48792204.00,0.09578243,0.019163,1.0000
SZ002658,2012-04-25,18.6000,18.7500,18.3000,18.6400,1318100,24514800.00,0.04792394,0.009588,1.0000
SZ002658,2012-04-26,18.6500,19.5500,18.6300,19.1600,2110500,40508008.00,0.07673429,0.015352,1.0000
SZ002658,2012-04-27,19.1200,19.2600,18.7700,19.0400,1054200,20053560.00,0.03832897,0.007668,1.0000
SZ002658,2012-05-02,19.3700,19.9800,19.1800,19.6500,2159800,42463320.00,0.07852676,0.015711,1.0000
SZ002658,2012-05-03,19.6000,19.9800,19.4200,19.7100,1503000,29583732.00,0.05464660,0.010933,1.0000
SZ002658,2012-05-04,19.9900,20.4500,19.9900,20.3500,3226200,65441140.00,0.11729930,0.023468,1.0000
