代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SZ000915,1999-06-09,11.0800,12.7000,10.9900,12.6800,20888200,247908992.00,0.69627333,0.231228,1.0000
SZ000915,1999-06-10,12.5800,12.8700,12.1300,12.1900,9269400,115253000.00,0.30898000,0.102610,1.0000
SZ000915,1999-06-11,12.0500,12.6000,12.0000,12.3100,5871900,71721000.00,0.19573000,0.065001,1.0000
SZ000915,1999-06-14,12.3100,13.1900,12.2200,12.8900,6179400,78482000.00,0.20598000,0.068405,1.0000
SZ000915,1999-06-15,13.0000,13.1600,11.8000,12.1900,5254900,65938000.00,0.17516333,0.058171,1.0000
SZ000915,1999-06-16,12.2000,12.8800,12.2000,12.8000,3569800,44881000.00,0.11899333,0.039517,1.0000
SZ000915,1999-06-17,12.9100,14.0800,12.4000,13.8900,5858900,76682000.00,0.19529667,0.064857,1.0000
SZ000915,1999-06-18,13.7800,13.7900,13.0000,13.3100,4669300,62518000.00,0.15564333,0.051688,1.0000
SZ000915,1999-06-21,13.3000,13.8000,13.2900,13.4700,2151900,29004000.00,0.07173000,0.023821,1.0000
SZ000915,1999-06-22,13.4700,13.6800,12.8500,13.3600,1980300,26312000.00,0.06601000,0.021921,1.0000
SZ000915,1999-06-23,13.3600,14.1800,13.2000,13.9800,3616000,49645000.00,0.12053333,0.040028,1.0000
SZ000915,1999-06-24,13.9600,14.5000,13.5500,13.8900,2593900,36091000.00,0.08646333,0.028714,1.0000
SZ000915,1999-06-25,14.0000,14.0500,12.8100,12.9100,3049300,41335000.00,0.10164333,0.033755,1.0000
SZ000915,1999-06-28,12.8900,13.8000,12.8000,13.7800,2728700,36079000.00,0.09095667,0.030206,1.0000
SZ000915,1999-06-29,13.7800,14.2000,12.5000,13.8100,2866500,37964000.00,0.09555000,0.031732,1.0000
SZ000915,1999-06-30,13.8000,13.8000,12.7000,12.8000,3284100,43080000.00,0.10947000,0.036354,1.0000
SZ000915,1999-07-01,12.7000,13.4000,11.5200,12.0100,1852900,23314000.00,0.06176333,0.020511,1.0000
SZ000915,1999-07-02,12.3300,13.0000,12.0000,12.8800,1446500,18050000.00,0.04821667,0.016012,1.0000
SZ000915,1999-07-05,12.8000,13.2000,12.5000,12.6200,820700,10492000.00,0.02735667,0.009085,1.0000
SZ000915,1999-07-06,12.6000,12.8300,12.0600,12.1100,597600,7374000.00,0.01992000,0.006615,1.0000
SZ000915,1999-07-07,12.2000,12.6800,12.1000,12.5800,566900,7009000.00,0.01889667,0.006275,1.0000
SZ000915,1999-07-08,12.6000,13.1000,12.3800,12.8900,1023600,13135000.00,0.03412000,0.011331,1.0000
SZ000915,1999-07-09,12.8000,13.0000,12.5000,12.9800,915800,11657000.00,0.03052667,0.010138,1.0000
SZ000915,1999-07-12,12.9000,13.2000,12.5000,12.9300,666300,8569000.00,0.02221000,0.007376,1.0000
SZ000915,1999-07-13,12.9500,13.2000,12.5600,12.8000,491500,6306000.00,0.01638333,0.005441,1.0000
SZ000915,1999-07-14,12.8300,13.4800,12.8000,13.3700,1467700,19362000.00,0.04892333,0.016247,1.0000
SZ000915,1999-07-15,13.5100,13.5100,12.9000,13.0000,673700,8903000.00,0.02245667,0.007458,1.0000
SZ000915,1999-07-16,13.0000,13.0100,12.4500,12.5300,704400,8877000.00,0.02348000,0.007798,1.0000
SZ000915,1999-07-19,12.4000,12.5500,12.0500,12.4600,428900,5290000.00,0.01429667,0.004748,1.0000
SZ000915,1999-07-20,12.5600,12.9600,12.2100,12.8900,671000,8494000.00,0.02236667,0.007428,1.0000
SZ000915,1999-07-21,12.4200,12.9400,12.3500,12.6400,1395600,17645000.00,0.04652000,0.015449,1.0000
SZ000915,1999-07-22,12.6000,12.6900,11.9500,11.9600,1626600,19792000.00,0.05422000,0.018006,1.0000
SZ000915,1999-07-23,12.0000,12.3000,11.9900,12.0000,681500,8245000.00,0.02271667,0.007544,1.0000
SZ000915,1999-07-26,12.2800,12.2800,11.6400,11.7900,596700,7050000.00,0.01989000,0.006605,1.0000
SZ000915,1999-07-27,11.7900,11.9800,11.4700,11.9700,716500,8360000.00,0.02388333,0.007932,1.0000
SZ000915,1999-07-28,11.9700,12.0900,11.7100,11.8400,480700,5716000.00,0.01602333,0.005321,1.0000
SZ000915,1999-07-29,11.9000,12.2000,11.8600,12.0700,478100,5746000.00,0.01593667,0.005292,1.0000
SZ000915,1999-07-30,12.1800,12.3400,12.0000,12.3200,536900,6551000.00,0.01789667,0.005943,1.0000
SZ000915,1999-08-02,12.3200,12.4300,12.2000,12.3400,550400,6795000.00,0.01834667,0.006093,1.0000
SZ000915,1999-08-03,12.3400,12.4000,12.1700,12.3700,455100,5587000.00,0.01517000,0.005038,1.0000
SZ000915,1999-08-04,12.2600,12.4000,12.2000,12.3800,416300,5133000.00,0.01387667,0.004608,1.0000
SZ000915,1999-08-05,12.4500,12.5800,12.2600,12.5700,630700,7823000.00,0.02102333,0.006982,1.0000
SZ000915,1999-08-06,12.5900,12.9200,12.4800,12.8000,1629700,20792000.00,0.05432333,0.018040,1.0000
SZ000915,1999-08-09,12.8500,12.8900,12.6000,12.6400,560100,7118000.00,0.01867000,0.006200,1.0000
SZ000915,1999-08-10,12.5100,12.6000,12.1500,12.5600,649400,8023000.00,0.02164667,0.007189,1.0000
SZ000915,1999-08-11,12.4400,12.5000,12.2500,12.2600,212500,2626000.00,0.00708333,0.002352,1.0000
SZ000915,1999-08-12,12.2200,12.5000,12.2000,12.3000,230700,2854000.00,0.00769000,0.002554,1.0000
SZ000915,1999-08-13,12.4900,12.4900,12.2000,12.3200,116200,1430000.00,0.00387333,0.001286,1.0000
SZ000915,1999-08-16,12.3200,12.3500,12.1000,12.1200,157100,1919000.00,0.00523667,0.001739,1.0000
SZ000915,1999-08-17,12.1200,12.4500,12.1100,12.4000,230500,2846000.00,0.00768333,0.002552,1.0000
SZ000915,1999-08-18,12.4000,12.5000,12.1000,12.5000,305700,3747000.00,0.01019000,0.003384,1.0000
SZ000915,1999-08-19,12.5500,13.1500,12.5000,12.7700,692100,8859000.00,0.02307000,0.007661,1.0000
SZ000915,1999-08-23,12.8000,13.2000,12.7100,13.0800,842900,10962000.00,0.02809667,0.009331,1.0000
SZ000915,1999-08-24,13.2000,13.3000,12.8900,13.1400,874600,11469000.00,0.02915333,0.009682,1.0000
SZ000915,1999-08-25,13.1300,13.1500,12.8000,12.9100,436800,5657000.00,0.01456000,0.004835,1.0000
SZ000915,1999-08-26,12.9000,13.0900,12.8300,13.0900,356200,4612000.00,0.01187333,0.003943,1.0000
SZ000915,1999-08-27,13.0700,13.0700,12.9500,13.0000,240800,3131000.00,0.00802667,0.002666,1.0000
SZ000915,1999-08-30,13.0000,13.0000,12.7500,12.9800,302400,3902000.00,0.01008000,0.003348,1.0000
SZ000915,1999-08-31,12.9600,13.5800,12.9100,13.4900,1450400,19331000.00,0.04834667,0.016056,1.0000
SZ000915,1999-09-01,13.5000,14.2000,13.4000,14.0600,4576100,63966000.00,0.15253667,0.050656,1.0000
SZ000915,1999-09-02,14.1000,14.2300,13.8000,14.0600,1972000,27694000.00,0.06573333,0.021830,1.0000
SZ000915,1999-09-03,14.0900,14.9800,14.0900,14.5900,2617000,38172000.00,0.08723333,0.028970,1.0000
SZ000915,1999-09-06,14.4800,14.5000,14.1700,14.2000,685000,9815000.00,0.02283333,0.007583,1.0000
SZ000915,1999-09-07,14.1800,14.3700,13.8500,13.9600,673800,9411000.00,0.02246000,0.007459,1.0000
