代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH603338,2015-03-25,42.5700,42.5700,42.5700,42.5700,20700,881199.00,0.00127385,0.000318,1.0000
SH603338,2015-03-26,46.8300,46.8300,46.8300,46.8300,7500,351225.00,0.00046154,0.000115,1.0000
SH603338,2015-03-27,51.5100,51.5100,51.5100,51.5100,22100,1138371.00,0.00136000,0.000340,1.0000
SH603338,2015-03-30,56.6600,56.6600,56.6600,56.6600,35200,1994432.00,0.00216615,0.000542,1.0000
SH603338,2015-03-31,62.3300,62.3300,58.9500,60.5300,7385900,446639584.00,0.45451692,0.113629,1.0000
SH603338,2015-04-01,59.9000,61.5000,59.1100,60.5700,4032700,242546544.00,0.24816615,0.062042,1.0000
SH603338,2015-04-02,60.7000,66.0000,60.4600,64.5700,4404900,277878144.00,0.27107077,0.067768,1.0000
SH603338,2015-04-03,63.0400,69.9900,62.3500,67.9500,3470900,227710256.00,0.21359385,0.053398,1.0000
SH603338,2015-04-07,67.7200,71.1700,67.0000,69.5400,2850800,199042096.00,0.17543385,0.043858,1.0000
SH603338,2015-04-08,69.2100,71.0000,65.8500,67.3800,3105000,209778320.00,0.19107692,0.047769,1.0000
SH603338,2015-04-09,67.2000,69.9800,64.0300,69.2900,2998900,201573840.00,0.18454769,0.046137,1.0000
SH603338,2015-04-10,68.4500,69.9900,67.8000,69.2500,1826400,126592792.00,0.11239385,0.028098,1.0000
SH603338,2015-04-13,69.1000,71.5900,68.6800,70.3900,2261200,159508496.00,0.13915077,0.034788,1.0000
SH603338,2015-04-14,69.6800,70.4100,68.1000,68.7500,2159500,149413040.00,0.13289231,0.033223,1.0000
SH603338,2015-04-15,68.0800,68.4700,64.9900,65.0000,1739700,115309392.00,0.10705846,0.026765,1.0000
SH603338,2015-04-16,64.8000,67.2300,64.0800,66.6300,1282500,84727112.00,0.07892308,0.019731,1.0000
SH603338,2015-04-17,66.9900,67.9800,66.0100,66.1300,1492300,99650448.00,0.09183385,0.022958,1.0000
SH603338,2015-04-20,65.8500,67.5800,65.3000,65.5200,1327800,88272168.00,0.08171077,0.020428,1.0000
SH603338,2015-04-21,65.5000,67.5000,65.5000,67.4500,1230400,82251600.00,0.07571692,0.018929,1.0000
SH603338,2015-04-22,67.4500,68.6900,67.4500,68.1300,1598700,108972136.00,0.09838154,0.024595,1.0000
SH603338,2015-04-23,68.5000,68.5800,66.9000,67.8500,1576000,106650288.00,0.09698462,0.024246,1.0000
SH603338,2015-04-24,66.9300,69.9700,66.5000,69.0300,1980600,136240768.00,0.12188308,0.030471,1.0000
SH603338,2015-04-27,69.0200,75.9300,69.0200,75.9300,4208600,310192864.00,0.25899077,0.064748,1.0000
SH603338,2015-04-28,75.7300,80.3600,74.0000,75.9600,3720500,285866624.00,0.22895385,0.057238,1.0000
SH603338,2015-04-29,75.0000,78.2200,74.0500,78.1700,2486500,188687648.00,0.15301538,0.038254,1.0000
SH603338,2015-04-30,79.1200,83.9800,78.0000,78.9800,2795100,227988176.00,0.17200615,0.043002,1.0000
SH603338,2015-05-04,78.4000,80.3500,77.0000,77.5500,1474900,114996064.00,0.09076308,0.022691,1.0000
SH603338,2015-05-05,77.5500,78.0000,74.1600,75.0300,1702800,128804832.00,0.10478769,0.026197,1.0000
SH603338,2015-05-06,74.9700,76.9500,72.2000,73.3000,1300100,97734256.00,0.08000615,0.020002,1.0000
SH603338,2015-05-07,72.3000,73.7200,71.5000,71.8200,942100,67890584.00,0.05797538,0.014494,1.0000
SH603338,2015-05-08,73.4000,76.1800,72.8500,76.0400,1406700,104538240.00,0.08656615,0.021642,1.0000
SH603338,2015-05-11,77.9300,83.6400,77.0000,83.6400,2039900,166531504.00,0.12553231,0.031383,1.0000
SH603338,2015-05-12,86.0000,91.7900,84.0000,89.9700,3248500,285704160.00,0.19990769,0.049977,1.0000
SH603338,2015-05-13,87.6000,98.0100,86.1800,93.3700,2231800,203656512.00,0.13734154,0.034335,1.0000
SH603338,2015-05-14,92.5000,95.7000,91.5200,94.1500,1369900,127847264.00,0.08430154,0.021075,1.0000
SH603338,2015-05-15,93.0300,103.5700,92.0000,103.5700,2860800,286090752.00,0.17604923,0.044012,1.0000
SH603338,2015-05-18,105.0000,112.8800,103.0000,108.7200,2450000,264956400.00,0.15076923,0.037692,1.0000
SH603338,2015-05-19,106.0000,110.9100,101.4500,103.4900,2206800,229977808.00,0.13580308,0.033951,1.0000
