代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH600862,1994-05-20,6.8800,7.2800,6.6600,7.0000,24302000,169832000.00,1.23639694,0.392221,1.0000
SH600862,1994-05-23,7.1000,7.3500,6.8000,6.8600,8343400,59505000.00,0.42448170,0.134658,1.0000
SH600862,1994-05-24,6.8200,6.9800,6.7800,6.8100,1850600,12703000.00,0.09415176,0.029868,1.0000
SH600862,1994-05-25,6.8500,6.8500,6.5000,6.5400,2615300,17370000.00,0.13305691,0.042210,1.0000
SH600862,1994-05-26,6.5800,6.5800,6.1600,6.1800,3408900,21436000.00,0.17343237,0.055018,1.0000
SH600862,1994-05-27,6.1100,6.3400,6.0100,6.0700,2694000,16576000.00,0.13706087,0.043480,1.0000
SH600862,1994-05-30,5.9900,6.0000,5.4200,5.4900,1713000,9923000.00,0.08715118,0.027647,1.0000
SH600862,1994-05-31,5.4000,5.8900,5.3900,5.8900,2228200,12564000.00,0.11336267,0.035962,1.0000
SH600862,1994-06-01,5.8700,5.8700,5.4000,5.4700,1950400,11161000.00,0.09922922,0.031478,1.0000
SH600862,1994-06-02,5.5000,5.6000,5.4500,5.4500,899200,4978000.00,0.04574801,0.014513,1.0000
SH600862,1994-06-03,5.5200,5.6400,5.4500,5.4800,1068600,5929000.00,0.05436646,0.017247,1.0000
SH600862,1994-06-06,5.4800,5.5300,5.2500,5.2700,489800,2635000.00,0.02491923,0.007905,1.0000
SH600862,1994-06-07,5.2700,5.2800,5.0500,5.1000,940400,4824000.00,0.04784411,0.015178,1.0000
SH600862,1994-06-08,5.0600,5.1800,4.9500,5.1000,1056600,5366000.00,0.05375595,0.017053,1.0000
SH600862,1994-06-09,5.1200,5.1700,4.7500,4.8000,822500,4109000.00,0.04184579,0.013275,1.0000
SH600862,1994-06-10,4.7500,4.8700,4.5200,4.6300,761900,3599000.00,0.03876269,0.012297,1.0000
SH600862,1994-06-13,4.4900,4.7400,4.4100,4.4800,1104400,5047000.00,0.05618784,0.017824,1.0000
SH600862,1994-06-14,4.4800,4.7000,4.4400,4.4800,839900,3825000.00,0.04273104,0.013556,1.0000
SH600862,1994-06-15,4.5500,4.6200,4.5000,4.5500,525700,2388000.00,0.02674569,0.008485,1.0000
SH600862,1994-06-16,4.5800,4.7200,4.5000,4.7200,751900,3456000.00,0.03825392,0.012135,1.0000
SH600862,1994-06-17,4.7500,5.1700,4.6300,5.0900,2541800,12359000.00,0.12931749,0.041023,1.0000
SH600862,1994-06-20,4.8800,5.2300,4.6300,4.7000,2821000,14184000.00,0.14352217,0.045529,1.0000
SH600862,1994-06-21,4.7000,4.7700,4.5700,4.6200,1057700,4921000.00,0.05381191,0.017071,1.0000
SH600862,1994-06-22,4.6800,4.8200,4.6500,4.7300,680800,3221000.00,0.03463662,0.010988,1.0000
SH600862,1994-06-23,4.7600,4.7700,4.5500,4.6000,574900,2658000.00,0.02924881,0.009279,1.0000
SH600862,1994-06-24,4.6000,4.6000,4.4300,4.4500,520700,2345000.00,0.02649131,0.008404,1.0000
SH600862,1994-06-27,4.3900,4.4000,4.2200,4.2400,832100,3564000.00,0.04233421,0.013430,1.0000
SH600862,1994-06-28,4.2400,4.3000,4.2200,4.2700,366200,1560000.00,0.01863092,0.005910,1.0000
SH600862,1994-06-29,4.3200,4.3500,4.1300,4.1500,420400,1784000.00,0.02138842,0.006785,1.0000
SH600862,1994-06-30,4.1500,4.3100,4.1200,4.2700,360800,1512000.00,0.01835619,0.005823,1.0000
SH600862,1994-07-01,4.2800,4.3100,4.1200,4.1500,378500,1595000.00,0.01925670,0.006109,1.0000
SH600862,1994-07-04,4.1000,4.1000,3.9800,4.0000,567000,2287000.00,0.02884689,0.009151,1.0000
SH600862,1994-07-05,3.9800,4.1300,3.9800,4.1200,382600,1556000.00,0.01946529,0.006175,1.0000
SH600862,1994-07-06,4.1200,4.1600,3.9500,3.9800,533800,2170000.00,0.02715779,0.008615,1.0000
SH600862,1994-07-07,3.9800,4.0600,3.9200,3.9700,412900,1646000.00,0.02100684,0.006664,1.0000
SH600862,1994-07-08,4.0000,4.1100,3.9700,4.0900,698700,2821000.00,0.03554730,0.011277,1.0000
SH600862,1994-07-11,4.1000,4.1000,3.9000,3.9000,558000,2218000.00,0.02838900,0.009006,1.0000
SH600862,1994-07-12,3.8800,3.9300,3.8500,3.8600,269800,1048000.00,0.01372644,0.004354,1.0000
SH600862,1994-07-13,3.8800,4.0100,3.8800,3.9900,440800,1742000.00,0.02242629,0.007114,1.0000
SH600862,1994-07-14,3.9900,4.0300,3.8100,3.8400,479200,1891000.00,0.02437994,0.007734,1.0000
SH600862,1994-07-15,3.8400,3.8800,3.5400,3.5600,541000,1997000.00,0.02752410,0.008731,1.0000
SH600862,1994-07-18,3.5000,3.5000,3.3700,3.3900,449200,1531000.00,0.02285365,0.007250,1.0000
SH600862,1994-07-19,3.4000,3.4900,3.3600,3.4500,292800,998000.00,0.01489659,0.004726,1.0000
SH600862,1994-07-20,3.4500,3.4700,3.3000,3.3000,255700,862000.00,0.01300908,0.004127,1.0000
SH600862,1994-07-21,3.2800,3.2800,3.1500,3.1500,434000,1391000.00,0.02208033,0.007005,1.0000
SH600862,1994-07-22,3.0800,3.2000,2.9200,2.9600,757000,2307000.00,0.03851339,0.012218,1.0000
SH600862,1994-07-25,2.9000,3.2500,2.9000,3.2000,1459500,4476000.00,0.07425403,0.023556,1.0000
SH600862,1994-07-26,3.2200,3.3500,3.0800,3.3000,2452400,7888000.00,0.12476915,0.039580,1.0000
SH600862,1994-07-27,3.2800,3.3000,3.0100,3.0100,1831500,5842000.00,0.09318003,0.029559,1.0000
SH600862,1994-07-28,3.0000,3.0500,2.6500,2.6900,1199300,3438000.00,0.06101600,0.019356,1.0000
SH600862,1994-07-29,2.6600,2.6900,2.4800,2.6000,1312000,3367000.00,0.06674976,0.021175,1.0000
SH600862,1994-08-01,3.3000,3.8000,3.0100,3.6800,4987600,16871000.00,0.25375086,0.080497,1.0000
SH600862,1994-08-02,3.7800,4.5000,3.6500,3.7200,9317000,37506000.00,0.47401491,0.150371,1.0000
SH600862,1994-08-03,3.7500,4.7000,3.7500,4.7000,7299800,30368000.00,0.37138714,0.117815,1.0000
SH600862,1994-08-04,5.0000,6.0000,4.3000,5.4500,13924700,72006000.00,0.70843784,0.224737,1.0000
SH600862,1994-08-05,5.5800,7.0000,5.5000,6.9000,10352300,61995000.00,0.52668719,0.167080,1.0000
SH600862,1994-08-08,7.2000,8.5000,6.7500,7.7100,11741200,89709000.00,0.59734934,0.189496,1.0000
SH600862,1994-08-09,7.9000,7.9000,6.0000,6.2400,7019200,48016000.00,0.35711124,0.113286,1.0000
SH600862,1994-08-10,6.2000,7.9900,5.8100,7.9800,10096600,68430000.00,0.51367811,0.162954,1.0000
SH600862,1994-08-11,8.2000,8.3900,6.7800,7.0000,9814800,76115000.00,0.49934115,0.158405,1.0000
SH600862,1994-08-12,6.8500,7.8000,6.7100,6.9500,4328700,31028000.00,0.22022843,0.069863,1.0000
SH600862,1994-08-15,6.7500,7.2000,6.4000,6.7000,2929500,20061000.00,0.14904225,0.047281,1.0000
SH600862,1994-08-16,6.5000,7.4500,6.5000,7.0500,4318200,30471000.00,0.21969423,0.069693,1.0000
SH600862,1994-08-17,7.2000,7.2800,6.9100,7.2500,1988200,14194000.00,0.10115235,0.032088,1.0000
SH600862,1994-08-18,7.3600,8.9000,7.1500,8.2000,11493900,91507000.00,0.58476762,0.185505,1.0000
SH600862,1994-08-19,8.2000,8.4700,7.3000,7.6000,10014600,78901000.00,0.50950625,0.161630,1.0000
SH600862,1994-08-22,7.2500,7.5800,7.0300,7.2900,3839900,28154000.00,0.19536008,0.061974,1.0000
SH600862,1994-08-23,7.3500,7.9000,7.2500,7.8500,3995100,30255000.00,0.20325609,0.064479,1.0000
SH600862,1994-08-24,7.9900,7.9900,7.3800,7.5700,3074900,23925000.00,0.15643967,0.049627,1.0000
SH600862,1994-08-25,7.3600,7.7500,7.3600,7.5900,1932100,14581000.00,0.09829819,0.031183,1.0000
SH600862,1994-08-26,7.0300,7.3000,6.8800,6.9500,2053200,14413000.00,0.10445931,0.033138,1.0000
SH600862,1994-08-29,6.7500,6.9000,6.5200,6.6400,1507800,10086000.00,0.07671135,0.024335,1.0000
SH600862,1994-08-30,6.7000,7.3200,6.7000,7.1000,2147100,15144000.00,0.10923660,0.034653,1.0000
SH600862,1994-08-31,7.2000,7.3400,7.1500,7.2400,2670700,19370000.00,0.13587545,0.043104,1.0000
SH600862,1994-09-01,7.4000,7.6900,7.1100,7.1600,2271400,16928000.00,0.11556053,0.036659,1.0000
SH600862,1994-09-02,7.2000,7.4500,7.1100,7.4500,1315800,9524000.00,0.06694309,0.021236,1.0000
