代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH603889,2014-12-31,21.5400,25.8500,21.5400,25.8500,52000,1329977.00,0.00194903,0.000487,1.0000
SH603889,2015-01-05,28.4400,28.4400,28.4400,28.4400,42700,1212966.00,0.00160045,0.000400,1.0000
SH603889,2015-01-06,31.2800,31.2800,31.2800,31.2800,150000,4692000.00,0.00562219,0.001406,1.0000
SH603889,2015-01-07,34.4100,34.4100,31.0000,31.0300,14468900,470346272.00,0.54231259,0.135629,1.0000
SH603889,2015-01-08,29.6000,30.8700,28.8100,29.4200,7272000,214823952.00,0.27256372,0.068166,1.0000
SH603889,2015-01-09,28.8000,29.1700,28.1500,28.1700,6096300,173888192.00,0.22849700,0.057146,1.0000
SH603889,2015-01-12,27.6100,27.8800,26.5000,26.6000,4728100,127809592.00,0.17721514,0.044320,1.0000
SH603889,2015-01-13,26.4500,27.3900,26.4500,27.1400,3432300,92922632.00,0.12864693,0.032174,1.0000
SH603889,2015-01-14,26.7900,27.6000,26.5900,26.7000,3006400,81210200.00,0.11268366,0.028181,1.0000
SH603889,2015-01-15,26.7000,28.2700,26.7000,28.0300,5687600,157813072.00,0.21317841,0.053315,1.0000
SH603889,2015-01-16,27.5000,28.4500,27.3000,27.9100,4230900,117884536.00,0.15857946,0.039660,1.0000
SH603889,2015-01-19,27.5000,29.3400,27.0100,28.3400,5861600,166367712.00,0.21970015,0.054946,1.0000
SH603889,2015-01-20,28.3000,30.9900,28.1100,30.5600,7918600,235018752.00,0.29679910,0.074228,1.0000
SH603889,2015-01-21,30.6900,30.8000,29.4100,30.0700,6615600,197901152.00,0.24796102,0.062014,1.0000
SH603889,2015-01-22,29.7100,29.9700,29.4200,29.8600,3926100,116646320.00,0.14715517,0.036803,1.0000
SH603889,2015-01-23,29.9500,29.9500,28.8000,28.8600,4200500,122637736.00,0.15744003,0.039375,1.0000
SH603889,2015-01-26,28.7600,29.2800,28.5200,29.1200,2221000,64285692.00,0.08324588,0.020819,1.0000
SH603889,2015-01-27,29.1500,29.3000,28.6300,28.8700,2335100,67712128.00,0.08752249,0.021889,1.0000
SH603889,2015-01-28,28.9900,29.3600,28.6900,28.9200,2149500,62493228.00,0.08056597,0.020149,1.0000
SH603889,2015-01-29,28.5300,28.8000,27.9800,28.1100,2344400,66418224.00,0.08787106,0.021976,1.0000
SH603889,2015-01-30,28.0000,28.2800,27.6700,27.8300,1439600,40203708.00,0.05395802,0.013495,1.0000
SH603889,2015-02-02,27.5900,28.1300,27.3900,27.9600,1281800,35721344.00,0.04804348,0.012015,1.0000
SH603889,2015-02-03,28.1000,28.7500,28.0000,28.4900,1694500,48153976.00,0.06351199,0.015884,1.0000
SH603889,2015-02-04,28.5000,28.5900,27.9000,27.9400,1675100,47205180.00,0.06278486,0.015702,1.0000
SH603889,2015-02-05,28.0900,28.1800,27.6800,27.7000,1170800,32672372.00,0.04388306,0.010975,1.0000
SH603889,2015-02-06,27.6900,27.8300,26.7600,26.8500,1561900,42282528.00,0.05854198,0.014641,1.0000
SH603889,2015-02-09,26.6700,27.0900,26.6000,26.7800,775000,20778646.00,0.02904798,0.007265,1.0000
SH603889,2015-02-10,26.8800,26.9500,26.7500,26.9100,908500,24361362.00,0.03405172,0.008516,1.0000
SH603889,2015-02-11,26.9500,27.1400,26.8400,27.1100,865900,23337498.00,0.03245502,0.008117,1.0000
SH603889,2015-02-12,27.0600,27.3900,27.0000,27.2600,860400,23451600.00,0.03224888,0.008065,1.0000
SH603889,2015-02-13,27.2600,27.9900,27.2600,27.8000,1605200,44549432.00,0.06016492,0.015047,1.0000
SH603889,2015-02-16,27.8300,27.9800,27.6300,27.8500,1110400,30859462.00,0.04161919,0.010409,1.0000
SH603889,2015-02-17,27.9200,27.9200,27.7200,27.8300,824400,22928252.00,0.03089955,0.007728,1.0000
SH603889,2015-02-25,27.8400,27.9000,27.1900,27.2300,1017900,27954452.00,0.03815217,0.009542,1.0000
SH603889,2015-02-26,27.1400,27.7000,27.1400,27.6900,990800,27260548.00,0.03713643,0.009288,1.0000
SH603889,2015-02-27,27.6900,27.8400,27.6200,27.8400,1190800,33054660.00,0.04463268,0.011162,1.0000
SH603889,2015-03-02,27.9900,28.2500,27.8200,28.2300,1969000,55245028.00,0.07380060,0.018457,1.0000
