代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH600830,1994-02-24,7.8000,8.1400,7.4000,8.0400,6895800,54027000.00,0.54297638,0.136012,1.0000
SH600830,1994-02-25,8.2000,8.6000,8.0800,8.5000,7034000,58836000.00,0.55385827,0.138738,1.0000
SH600830,1994-02-28,8.5000,8.5000,7.8000,7.8700,2773100,22593000.00,0.21835433,0.054696,1.0000
SH600830,1994-03-01,7.8000,7.8500,7.2900,7.2900,951200,7174000.00,0.07489764,0.018761,1.0000
SH600830,1994-03-02,7.2800,7.6400,6.9400,7.1800,1386500,10155000.00,0.10917323,0.027347,1.0000
SH600830,1994-03-03,7.2500,7.5200,7.0800,7.2700,819600,5930000.00,0.06453543,0.016166,1.0000
SH600830,1994-03-04,7.2000,7.8700,7.1200,7.7000,4038500,30729000.00,0.31799213,0.079655,1.0000
SH600830,1994-03-07,7.8500,7.9200,7.7200,7.7800,837700,6548000.00,0.06596063,0.016523,1.0000
SH600830,1994-03-08,7.8900,7.8900,7.2000,7.4500,1466300,11019000.00,0.11545669,0.028921,1.0000
SH600830,1994-03-09,7.4000,7.8800,7.1600,7.8500,3683400,28015000.00,0.29003150,0.072651,1.0000
SH600830,1994-03-10,7.8000,7.8300,7.1100,7.1100,2373700,17859000.00,0.18690551,0.046819,1.0000
SH600830,1994-03-11,7.1100,7.2500,6.9000,7.1400,1249900,8846000.00,0.09841732,0.024653,1.0000
SH600830,1994-03-14,7.5000,7.9000,7.3500,7.8000,2633600,20102000.00,0.20737008,0.051945,1.0000
SH600830,1994-03-15,7.9100,8.1800,7.5300,7.8000,3740900,29350000.00,0.29455906,0.073785,1.0000
SH600830,1994-03-16,7.9000,9.1800,7.9000,8.9700,9219000,79091000.00,0.72590551,0.181834,1.0000
SH600830,1994-03-17,8.8800,8.9000,8.0100,8.4000,4300800,36430000.00,0.33864567,0.084828,1.0000
SH600830,1994-03-18,8.0500,8.2100,7.5000,7.7100,1714800,13449000.00,0.13502362,0.033822,1.0000
SH600830,1994-03-21,7.6792,8.1400,7.5768,7.6792,1035000,8032000.00,0.08149606,0.020414,1.0239
SH600830,1994-03-22,7.6792,8.1912,7.5768,8.1707,605000,4625000.00,0.04763780,0.011933,1.0239
SH600830,1994-03-23,7.8840,8.0888,7.6588,7.6588,738400,5622000.00,0.05814173,0.014564,1.0239
SH600830,1994-03-24,8.0376,8.0376,7.6280,7.8738,584900,4436000.00,0.04605512,0.011536,1.0239
SH600830,1994-03-25,7.9352,7.9352,7.6792,7.8431,916100,6990000.00,0.07213386,0.018069,1.0239
SH600830,1994-03-28,7.6792,7.7816,7.2185,7.4130,851500,6126000.00,0.06704724,0.016795,1.0239
SH600830,1994-03-29,7.4540,7.5768,7.3209,7.4642,773400,5645000.00,0.06089764,0.015254,1.0239
SH600830,1994-03-30,7.5564,7.6076,7.3311,7.4642,640300,4685000.00,0.05041732,0.012629,1.0239
SH600830,1994-03-31,7.5768,7.9250,7.5256,7.8021,1308900,9826000.00,0.10306299,0.025817,1.0239
SH600830,1994-04-01,7.9352,8.2424,7.4540,7.6792,2737800,21218000.00,0.21557480,0.054000,1.0239
SH600830,1994-04-04,7.7304,7.7304,7.4847,7.4847,378900,2815000.00,0.02983465,0.007473,1.0239
SH600830,1994-04-05,7.4847,7.6792,7.3004,7.4437,404500,2944000.00,0.03185039,0.007978,1.0239
SH600830,1994-04-06,7.4847,7.5359,7.3721,7.4028,171800,1249000.00,0.01352756,0.003389,1.0239
SH600830,1994-04-07,7.4540,7.5666,7.4437,7.4540,214400,1566000.00,0.01688189,0.004229,1.0239
SH600830,1994-04-08,7.4540,7.6076,7.3516,7.4540,149000,1080000.00,0.01173228,0.002939,1.0239
SH600830,1994-04-11,7.3721,7.4233,7.2901,7.3209,245600,1757000.00,0.01933858,0.004844,1.0239
SH600830,1994-04-12,7.3721,7.4233,7.2697,7.3311,177000,1269000.00,0.01393701,0.003491,1.0239
SH600830,1994-04-13,7.4540,7.7919,7.4028,7.5871,2945600,22111000.00,0.23193701,0.058099,1.0239
SH600830,1994-04-14,7.5871,8.1195,7.5871,8.0069,4876600,37858000.00,0.38398425,0.096185,1.0239
SH600830,1994-04-15,8.0888,9.0922,7.8533,9.0103,6172700,50124000.00,0.48603937,0.121750,1.0239
SH600830,1994-04-18,10.6793,11.7544,9.8090,11.6725,5944800,61818000.00,0.46809449,0.117254,1.0239
SH600830,1994-04-19,11.6725,11.9284,10.6690,11.0581,5471600,60350000.00,0.43083465,0.107921,1.0239
SH600830,1994-04-20,10.7509,11.4677,9.7270,11.0684,3664200,37927000.00,0.28851969,0.072272,1.0239
SH600830,1994-04-21,11.3448,12.3482,11.1912,12.2868,3603100,41846000.00,0.28370866,0.071067,1.0239
SH600830,1994-04-22,12.3380,14.0172,12.3380,13.8227,3267100,41932000.00,0.25725197,0.064440,1.0239
SH600830,1994-04-25,13.8738,14.5291,11.9387,14.3346,4233500,55768000.00,0.33334646,0.083501,1.0239
SH600830,1994-04-26,14.4370,14.5906,13.9148,14.3551,2319600,32331000.00,0.18264567,0.045751,1.0239
SH600830,1994-04-27,14.3551,16.0650,14.3346,15.7988,1914700,27910000.00,0.15076378,0.037765,1.0239
SH600830,1994-04-28,15.8705,16.1776,14.5394,15.6657,690600,10558000.00,0.05437795,0.013621,1.0239
SH600830,1994-04-29,15.8705,16.3005,15.4609,15.7681,731900,11435000.00,0.05762992,0.014436,1.0239
SH600830,1994-05-03,15.9729,16.3722,15.7783,15.9524,270000,4240000.00,0.02125984,0.005325,1.0239
SH600830,1994-05-04,15.8705,16.6077,15.4609,16.4848,769000,12089000.00,0.06055118,0.015168,1.0239
SH600830,1994-05-05,16.4848,16.4848,15.9114,16.0548,165200,2615000.00,0.01300787,0.003258,1.0239
SH600830,1994-05-06,14.5394,15.9729,14.5394,15.5940,312100,4670000.00,0.02457480,0.006156,1.0239
SH600830,1994-05-09,15.1537,15.4609,13.9250,14.0274,1067700,14994000.00,0.08407087,0.021059,1.0239
SH600830,1994-05-10,14.0786,14.2834,12.4916,13.0240,1644500,20772000.00,0.12948819,0.032436,1.0239
SH600830,1994-05-11,12.6964,14.2322,12.6964,12.8295,2918700,38830000.00,0.22981890,0.057568,1.0239
SH600830,1994-05-12,12.8499,13.4131,12.5530,12.7168,1040400,13201000.00,0.08192126,0.020521,1.0239
SH600830,1994-05-13,12.6144,12.9523,11.7748,12.0411,1477400,17673000.00,0.11633071,0.029140,1.0239
SH600830,1994-05-16,12.0820,12.4916,12.0820,12.4711,1394500,16850000.00,0.10980315,0.027505,1.0239
SH600830,1994-05-17,12.6964,13.1878,12.5940,13.1776,1351100,17109000.00,0.10638583,0.026649,1.0239
SH600830,1994-05-18,13.3107,13.5155,13.0138,13.4950,1814500,23580000.00,0.14287402,0.035789,1.0239
SH600830,1994-05-19,13.4131,13.4131,12.2151,12.7373,1564000,19413000.00,0.12314961,0.030848,1.0239
SH600830,1994-05-20,12.4404,12.6247,12.3073,12.3380,647300,7880000.00,0.05096850,0.012767,1.0239
SH600830,1994-05-23,12.3892,12.6144,12.1332,12.3585,510100,6142000.00,0.04016535,0.010061,1.0239
SH600830,1994-05-24,12.4404,12.5530,12.4404,12.4916,133700,1633000.00,0.01052756,0.002637,1.0239
SH600830,1994-05-25,12.5428,12.5837,12.3789,12.5530,366800,4466000.00,0.02888189,0.007235,1.0239
SH600830,1994-05-26,12.5530,12.5735,12.3789,12.5530,285000,3461000.00,0.02244094,0.005621,1.0239
SH600830,1994-05-27,12.4711,12.4916,12.3380,12.4711,183100,2221000.00,0.01441732,0.003611,1.0239
SH600830,1994-05-30,12.4916,12.6452,12.4404,12.4916,322100,3935000.00,0.02536220,0.006353,1.0239
SH600830,1994-05-31,12.4916,12.6964,12.4711,12.5940,127900,1565000.00,0.01007087,0.002523,1.0239
SH600830,1994-06-01,12.6452,12.9933,12.5018,12.5940,734400,9183000.00,0.05782677,0.014485,1.0239
SH600830,1994-06-02,12.5940,12.6861,12.4711,12.5735,131700,1614000.00,0.01037008,0.002598,1.0239
SH600830,1994-06-03,12.5940,12.7988,12.5223,12.6144,124900,1541000.00,0.00983465,0.002464,1.0239
SH600830,1994-06-06,12.7988,12.7988,12.5121,12.5428,78800,967000.00,0.00620472,0.001554,1.0239
SH600830,1994-06-07,12.5121,12.6964,12.4711,12.6964,451100,5535000.00,0.03551969,0.008897,1.0239
SH600830,1994-06-08,12.7168,12.9831,12.7168,12.9831,460800,5781000.00,0.03628346,0.009089,1.0239
SH600830,1994-06-09,13.0035,13.5769,13.0035,13.5667,1010000,13168000.00,0.07952756,0.019921,1.0239
SH600830,1994-06-10,13.6179,14.0070,13.6179,13.9353,1672200,22580000.00,0.13166929,0.032982,1.0239
SH600830,1994-06-13,14.0274,14.1298,13.5769,14.0479,583300,7913000.00,0.04592913,0.011505,1.0239
SH600830,1994-06-14,14.0479,14.1810,11.6520,11.6520,1808900,22660000.00,0.14243307,0.035679,1.0239
SH600830,1994-06-15,11.4165,11.4370,8.9898,9.2458,3622500,34762000.00,0.28523622,0.071450,1.0239
SH600830,1994-06-16,9.3175,9.8909,8.9079,9.3072,4099000,37536000.00,0.32275591,0.080848,1.0239
SH600830,1994-06-17,9.7270,9.7270,9.2151,9.5735,3168500,29202000.00,0.24948819,0.062495,1.0239
SH600830,1994-06-20,9.6144,10.3311,9.3277,9.4711,7831600,75209000.00,0.61666142,0.154469,1.0239
SH600830,1994-06-21,9.3175,9.6042,9.2253,9.2970,957600,8764000.00,0.07540157,0.018888,1.0239
SH600830,1994-06-22,9.3175,9.5735,9.3175,9.3994,491100,4528000.00,0.03866929,0.009686,1.0239
SH600830,1994-06-23,9.4403,9.5223,9.2151,9.2253,526700,4779000.00,0.04147244,0.010389,1.0239
SH600830,1994-06-24,9.2663,9.2868,8.8055,8.8670,663500,5823000.00,0.05224409,0.013087,1.0239
SH600830,1994-06-27,8.6007,8.6007,8.2014,8.2731,1023700,8322000.00,0.08060630,0.020191,1.0239
SH600830,1994-06-28,8.2731,8.3960,8.2424,8.2936,413500,3355000.00,0.03255906,0.008156,1.0239
SH600830,1994-06-29,8.3960,8.4472,8.0683,8.0683,522900,4227000.00,0.04117323,0.010314,1.0239
SH600830,1994-06-30,8.0683,8.1707,7.5256,7.8840,1094600,8352000.00,0.08618898,0.021590,1.0239
SH600830,1994-07-01,8.0376,8.0888,7.5564,7.5768,1050500,8023000.00,0.08271654,0.020720,1.0239
SH600830,1994-07-04,7.2287,7.4642,7.2185,7.2697,738500,5297000.00,0.05814961,0.014566,1.0239
SH600830,1994-07-05,7.2697,7.7611,7.2697,7.7304,762300,5588000.00,0.06002362,0.015036,1.0239
SH600830,1994-07-06,7.7611,7.8635,7.3004,7.3721,1637400,12234000.00,0.12892913,0.032296,1.0239
SH600830,1994-07-07,7.3311,7.5256,7.3004,7.3925,524500,3789000.00,0.04129921,0.010345,1.0239
SH600830,1994-07-08,7.4744,7.6792,7.3925,7.5871,661400,4863000.00,0.05207874,0.013045,1.0239
SH600830,1994-07-11,7.5973,7.6383,7.3721,7.4233,548000,4022000.00,0.04314961,0.010809,1.0239
SH600830,1994-07-12,7.3618,7.4540,7.2901,7.3721,243800,1757000.00,0.01919685,0.004809,1.0239
SH600830,1994-07-13,7.4744,7.5871,7.4233,7.5564,297800,2183000.00,0.02344882,0.005874,1.0239
SH600830,1994-07-14,7.5256,7.6383,7.3311,7.4130,740800,5442000.00,0.05833071,0.014611,1.0239
SH600830,1994-07-15,7.3721,7.4028,6.9420,6.9625,685700,4796000.00,0.05399213,0.013525,1.0239
SH600830,1994-07-18,6.7372,6.7372,6.3789,6.5222,397700,2546000.00,0.03131496,0.007844,1.0239
SH600830,1994-07-19,6.5529,6.6758,6.3584,6.5734,331900,2107000.00,0.02613386,0.006546,1.0239
SH600830,1994-07-20,6.6041,6.6348,6.3174,6.3482,332200,2087000.00,0.02615748,0.006552,1.0239
SH600830,1994-07-21,6.2458,6.2970,6.0819,6.0819,574100,3453000.00,0.04520472,0.011323,1.0239
SH600830,1994-07-22,6.0103,6.0410,5.4266,5.4778,778900,4376000.00,0.06133071,0.015363,1.0239
SH600830,1994-07-25,5.3038,5.8567,5.1707,5.8362,1452800,7869000.00,0.11439370,0.028655,1.0239
SH600830,1994-07-26,5.8362,6.3891,5.6929,6.3379,4205200,25003000.00,0.33111811,0.082943,1.0239
