代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SZ002148,2007-08-10,70.0000,72.1000,62.2800,65.6000,6623000,443617120.00,0.65704365,0.131409,1.0000
SZ002148,2007-08-13,61.5600,63.8800,60.0000,60.7000,2902300,178545328.00,0.28792659,0.057585,1.0000
SZ002148,2007-08-14,59.0000,63.8000,59.0000,62.7000,1835500,113438528.00,0.18209325,0.036419,1.0000
SZ002148,2007-08-15,62.0000,65.7700,60.5000,63.5900,1912600,122105856.00,0.18974206,0.037948,1.0000
SZ002148,2007-08-16,61.9000,61.9900,59.0200,60.0800,1639100,98628640.00,0.16260913,0.032522,1.0000
SZ002148,2007-08-17,59.0000,59.9300,56.0000,56.2400,1510200,87023048.00,0.14982143,0.029964,1.0000
SZ002148,2007-08-20,56.5000,57.7000,55.1100,56.5500,819900,46286916.00,0.08133929,0.016268,1.0000
SZ002148,2007-08-21,56.9800,57.8000,56.0000,56.1900,696400,39552632.00,0.06908730,0.013817,1.0000
SZ002148,2007-08-22,55.2000,56.2500,55.1000,55.6000,922600,51162692.00,0.09152778,0.018306,1.0000
SZ002148,2007-08-23,55.2800,55.8400,53.8100,54.1800,1010200,54905312.00,0.10021825,0.020044,1.0000
SZ002148,2007-08-24,54.1000,54.8500,53.5100,54.5300,555700,30083620.00,0.05512897,0.011026,1.0000
SZ002148,2007-08-27,54.0000,54.8000,53.0000,53.2400,610700,32723488.00,0.06058532,0.012117,1.0000
SZ002148,2007-08-28,53.0800,54.5000,51.2000,54.3800,730700,38640316.00,0.07249008,0.014498,1.0000
SZ002148,2007-08-29,53.9900,55.4000,53.0500,54.8000,782400,42788416.00,0.07761905,0.015524,1.0000
SZ002148,2007-08-30,54.9000,55.4700,53.8200,54.0900,430200,23316280.00,0.04267857,0.008536,1.0000
SZ002148,2007-08-31,54.2900,55.9900,54.0000,54.9900,473400,26106332.00,0.04696429,0.009393,1.0000
SZ002148,2007-09-03,55.2100,55.4700,54.0100,54.0800,533500,28950240.00,0.05292659,0.010585,1.0000
SZ002148,2007-09-04,54.0400,54.4900,52.5900,52.8000,488100,25862500.00,0.04842262,0.009685,1.0000
SZ002148,2007-09-05,52.7000,53.2100,52.3000,52.4900,261200,13704281.00,0.02591270,0.005183,1.0000
SZ002148,2007-09-06,53.0800,53.5000,52.0000,52.1700,389100,20337940.00,0.03860119,0.007720,1.0000
