代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SZ000004,1991-01-14,15.9800,15.9800,15.9800,15.9800,100,8000.00,0.00002000,0.000008,1.0000
SZ000004,1991-01-15,15.9000,15.9000,15.9000,15.9000,100,8000.00,0.00002000,0.000008,1.0000
SZ000004,1991-01-17,15.7400,15.7400,15.7400,15.7400,100,8000.00,0.00002000,0.000008,1.0000
SZ000004,1991-01-18,15.6600,15.6600,15.6600,15.6600,0,0.00,0.00000000,0.000000,1.0000
SZ000004,1991-01-19,15.3800,15.3800,15.3800,15.3800,100,8000.00,0.00002000,0.000008,1.0000
SZ000004,1991-01-21,15.5000,15.5000,15.5000,15.5000,0,0.00,0.00000000,0.000000,1.0000
SZ000004,1991-01-22,15.4200,15.4200,15.4200,15.4200,200,15000.00,0.00004000,0.000016,1.0000
SZ000004,1991-01-23,15.3400,15.3400,15.3400,15.3400,300,23000.00,0.00006000,0.000024,1.0000
SZ000004,1991-01-24,15.2600,15.2600,15.2600,15.2600,0,0.00,0.00000000,0.000000,1.0000
SZ000004,1991-01-26,15.1000,15.1000,15.1000,15.1000,0,0.00,0.00000000,0.000000,1.0000
SZ000004,1991-01-29,14.9400,14.9400,14.9400,14.9400,0,1000.00,0.00000000,0.000000,1.0000
SZ000004,1991-01-30,14.8700,14.8700,14.8700,14.8700,600,45000.00,0.00012000,0.000048,1.0000
SZ000004,1991-01-31,14.8000,14.8000,14.8000,14.8000,700,52000.00,0.00014000,0.000056,1.0000
SZ000004,1991-02-02,14.6600,14.6600,14.6600,14.6600,1800,132000.00,0.00036000,0.000144,1.0000
SZ000004,1991-02-04,14.7300,14.7300,14.7300,14.7300,12100,893000.00,0.00242000,0.000968,1.0000
SZ000004,1991-02-05,14.8000,14.8000,14.8000,14.8000,5400,400000.00,0.00108000,0.000432,1.0000
SZ000004,1991-02-06,14.8700,14.8700,14.8700,14.8700,7900,587000.00,0.00158000,0.000632,1.0000
SZ000004,1991-02-07,14.9400,14.9400,14.9400,14.9400,12800,956000.00,0.00256000,0.001024,1.0000
