代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH900914,1993-10-18,0.4200,0.4700,0.4200,0.4500,5310200,20938000.00,0.05900222,0.019185,1.0000
SH900914,1993-10-19,0.4600,0.4800,0.4600,0.4700,3616200,14710000.00,0.04018000,0.013065,1.0000
SH900914,1993-10-20,0.4800,0.5000,0.4700,0.4800,2723500,11416000.00,0.03026111,0.009840,1.0000
SH900914,1993-10-21,0.5000,0.5000,0.4900,0.5000,1335300,5713000.00,0.01483667,0.004824,1.0000
SH900914,1993-10-22,0.5000,0.5000,0.4900,0.4900,750600,368000.00,0.00834000,0.002712,1.0000
SH900914,1993-10-25,0.4900,0.4900,0.4600,0.4700,1073900,4424000.00,0.01193222,0.003880,1.0000
SH900914,1993-10-26,0.4700,0.4900,0.4600,0.4900,1006900,4188000.00,0.01118778,0.003638,1.0000
SH900914,1993-10-27,0.4700,0.4900,0.4700,0.4900,680000,2888000.00,0.00755556,0.002457,1.0000
SH900914,1993-10-28,0.4800,0.4900,0.4800,0.4900,631500,2673000.00,0.00701667,0.002281,1.0000
SH900914,1993-10-29,0.4800,0.4900,0.4800,0.4900,366000,1558000.00,0.00406667,0.001322,1.0000
SH900914,1993-11-01,0.4700,0.5000,0.4700,0.5000,2670900,9132000.00,0.02967667,0.009649,1.0000
SH900914,1993-11-02,0.5000,0.5000,0.4900,0.4900,710000,1800000.00,0.00788889,0.002565,1.0000
SH900914,1993-11-03,0.4900,0.5000,0.4900,0.4900,3002000,7312000.00,0.03335556,0.010846,1.0000
SH900914,1993-11-04,0.5000,0.5000,0.5000,0.5000,487300,2112000.00,0.00541444,0.001761,1.0000
SH900914,1993-11-05,0.5000,0.5000,0.4900,0.5000,1820400,7770000.00,0.02022667,0.006577,1.0000
SH900914,1993-11-08,0.5000,0.5000,0.4900,0.5000,568500,2447000.00,0.00631667,0.002054,1.0000
SH900914,1993-11-09,0.4900,0.5000,0.4900,0.4900,1012800,4346000.00,0.01125333,0.003659,1.0000
SH900914,1993-11-10,0.5000,0.5000,0.4900,0.5000,1434700,714000.00,0.01594111,0.005183,1.0000
SH900914,1993-11-11,0.5000,0.5300,0.5000,0.5300,1679300,7447000.00,0.01865889,0.006067,1.0000
SH900914,1993-11-12,0.5300,0.6000,0.5300,0.6000,2986700,15140000.00,0.03318556,0.010790,1.0000
SH900914,1993-11-15,0.6000,0.7000,0.6000,0.7000,2578600,14614000.00,0.02865111,0.009316,1.0000
SH900914,1993-11-16,0.7100,0.7800,0.7100,0.7400,910700,6007000.00,0.01011889,0.003290,1.0000
SH900914,1993-11-17,0.7700,0.8400,0.7100,0.7400,2294500,15302000.00,0.02549444,0.008290,1.0000
SH900914,1993-11-18,0.7500,0.7500,0.6800,0.7400,2249400,14057000.00,0.02499333,0.008127,1.0000
SH900914,1993-11-19,0.7600,0.7600,0.7300,0.7400,955100,6152000.00,0.01061222,0.003451,1.0000
SH900914,1993-11-22,0.7500,0.7600,0.7400,0.7400,1459100,9482000.00,0.01621222,0.005271,1.0000
SH900914,1993-11-23,0.7300,0.7300,0.7200,0.7200,4577800,29254000.00,0.05086444,0.016539,1.0000
SH900914,1993-11-24,0.7400,0.7400,0.7000,0.7100,683300,4212000.00,0.00759222,0.002469,1.0000
SH900914,1993-11-25,0.7100,0.7200,0.7000,0.7000,594500,3673000.00,0.00660556,0.002148,1.0000
SH900914,1993-11-26,0.7000,0.7500,0.7000,0.7000,773000,4764000.00,0.00858889,0.002793,1.0000
SH900914,1993-11-29,0.7000,0.7100,0.6800,0.7100,817100,4949000.00,0.00907889,0.002952,1.0000
SH900914,1993-11-30,0.6800,0.6900,0.6800,0.6900,561300,3364000.00,0.00623667,0.002028,1.0000
SH900914,1993-12-01,0.6900,0.7100,0.6900,0.6900,624500,3780000.00,0.00693889,0.002256,1.0000
SH900914,1993-12-02,0.7000,0.7000,0.6800,0.6800,190800,1137000.00,0.00212000,0.000689,1.0000
SH900914,1993-12-03,0.6800,0.7000,0.6700,0.7000,591400,3509000.00,0.00657111,0.002137,1.0000
SH900914,1993-12-06,0.7100,0.7100,0.7000,0.7100,904600,4650000.00,0.01005111,0.003268,1.0000
SH900914,1993-12-07,0.7100,0.7500,0.7100,0.7300,1153600,7325000.00,0.01281778,0.004168,1.0000
SH900914,1993-12-08,0.7300,0.7300,0.6900,0.6900,390200,2388000.00,0.00433556,0.001410,1.0000
SH900914,1993-12-09,0.6900,0.6900,0.6700,0.6700,1613200,9547000.00,0.01792444,0.005828,1.0000
SH900914,1993-12-10,0.6700,0.6900,0.6600,0.6800,1672700,9881000.00,0.01858556,0.006043,1.0000
SH900914,1993-12-13,0.6800,0.7000,0.6800,0.6900,629400,3801000.00,0.00699333,0.002274,1.0000
SH900914,1993-12-14,0.7000,0.7300,0.7000,0.7200,1325400,8252000.00,0.01472667,0.004788,1.0000
SH900914,1993-12-15,0.7200,0.7300,0.7000,0.7200,934500,5848000.00,0.01038333,0.003376,1.0000
SH900914,1993-12-16,0.7200,0.7200,0.7200,0.7200,1024900,6414000.00,0.01138778,0.003703,1.0000
SH900914,1993-12-17,0.7200,0.7200,0.7200,0.7200,383400,2406000.00,0.00426000,0.001385,1.0000
SH900914,1993-12-20,0.7300,0.7400,0.7200,0.7400,831800,5336000.00,0.00924222,0.003005,1.0000
SH900914,1993-12-21,0.7400,0.7500,0.7200,0.7500,521600,3345000.00,0.00579556,0.001884,1.0000
SH900914,1993-12-22,0.7600,0.7600,0.7500,0.7600,519500,3428000.00,0.00577222,0.001877,1.0000
SH900914,1993-12-24,0.8200,0.8400,0.8200,0.8300,405600,2941000.00,0.00450667,0.001465,1.0000
SH900914,1993-12-27,0.8300,0.8300,0.8000,0.8200,133600,947000.00,0.00148444,0.000483,1.0000
SH900914,1993-12-28,0.8900,0.9000,0.8800,0.8900,324400,2510000.00,0.00360444,0.001172,1.0000
SH900914,1993-12-29,0.9000,0.9500,0.9000,0.9400,457400,3667000.00,0.00508222,0.001653,1.0000
SH900914,1993-12-30,0.8900,1.0800,0.8900,1.0700,683800,6202000.00,0.00759778,0.002470,1.0000
