代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH900939,1996-06-28,0.1900,0.2000,0.1900,0.1900,7693000,1506000.00,0.09616250,0.046624,1.0000
SH900939,1996-07-01,0.1900,0.1900,0.1900,0.1900,1769100,337000.00,0.02211375,0.010722,1.0000
SH900939,1996-07-02,0.1900,0.1900,0.1900,0.1900,554300,105000.00,0.00692875,0.003359,1.0000
SH900939,1996-07-03,0.1900,0.2000,0.1900,0.2000,742000,143000.00,0.00927500,0.004497,1.0000
SH900939,1996-07-04,0.2000,0.2000,0.1900,0.2000,440600,85000.00,0.00550750,0.002670,1.0000
SH900939,1996-07-05,0.2000,0.2000,0.1900,0.1900,191900,37000.00,0.00239875,0.001163,1.0000
SH900939,1996-07-08,0.1900,0.2000,0.1900,0.1900,447600,87000.00,0.00559500,0.002713,1.0000
SH900939,1996-07-09,0.1900,0.1900,0.1900,0.1900,411000,79000.00,0.00513750,0.002491,1.0000
SH900939,1996-07-10,0.1900,0.1900,0.1900,0.1900,138000,26000.00,0.00172500,0.000836,1.0000
SH900939,1996-07-11,0.1900,0.1900,0.1900,0.1900,132000,25000.00,0.00165000,0.000800,1.0000
SH900939,1996-07-12,0.1900,0.1900,0.1900,0.1900,846800,159000.00,0.01058500,0.005132,1.0000
SH900939,1996-07-15,0.1900,0.1900,0.1900,0.1900,201000,38000.00,0.00251250,0.001218,1.0000
SH900939,1996-07-16,0.1900,0.1900,0.1900,0.1900,322200,61000.00,0.00402750,0.001953,1.0000
SH900939,1996-07-17,0.1900,0.1900,0.1900,0.1900,904800,173000.00,0.01131000,0.005484,1.0000
SH900939,1996-07-18,0.1900,0.1900,0.1900,0.1900,127900,24000.00,0.00159875,0.000775,1.0000
SH900939,1996-07-19,0.1900,0.1900,0.1900,0.1900,243600,46000.00,0.00304500,0.001476,1.0000
SH900939,1996-07-22,0.1900,0.1900,0.1900,0.1900,260500,49000.00,0.00325625,0.001579,1.0000
SH900939,1996-07-23,0.1900,0.2000,0.1900,0.1900,421400,81000.00,0.00526750,0.002554,1.0000
SH900939,1996-07-24,0.1900,0.2000,0.1900,0.2000,1142000,223000.00,0.01427500,0.006921,1.0000
SH900939,1996-07-25,0.2000,0.2000,0.1900,0.1900,611800,119000.00,0.00764750,0.003708,1.0000
SH900939,1996-07-26,0.2000,0.2000,0.2000,0.2000,436200,85000.00,0.00545250,0.002644,1.0000
SH900939,1996-07-29,0.2000,0.2000,0.1900,0.1900,87700,17000.00,0.00109625,0.000532,1.0000
SH900939,1996-07-30,0.2000,0.2000,0.1900,0.1900,382800,74000.00,0.00478500,0.002320,1.0000
SH900939,1996-07-31,0.1900,0.1900,0.1900,0.1900,194200,37000.00,0.00242750,0.001177,1.0000
SH900939,1996-08-01,0.1900,0.2000,0.1900,0.1900,101700,19000.00,0.00127125,0.000616,1.0000
SH900939,1996-08-02,0.1900,0.1900,0.1900,0.1900,64700,12000.00,0.00080875,0.000392,1.0000
SH900939,1996-08-05,0.1900,0.1900,0.1900,0.1900,229800,44000.00,0.00287250,0.001393,1.0000
SH900939,1996-08-06,0.1900,0.2000,0.1900,0.2000,837400,164000.00,0.01046750,0.005075,1.0000
SH900939,1996-08-07,0.2000,0.2200,0.2000,0.2200,4117500,853000.00,0.05146875,0.024955,1.0000
SH900939,1996-08-08,0.2200,0.2300,0.2100,0.2300,7449900,1646000.00,0.09312375,0.045151,1.0000
SH900939,1996-08-09,0.2300,0.2300,0.2200,0.2300,4683700,1046000.00,0.05854625,0.028386,1.0000
SH900939,1996-08-12,0.2300,0.2300,0.2200,0.2300,4526000,1041000.00,0.05657500,0.027430,1.0000
SH900939,1996-08-13,0.2100,0.2100,0.2000,0.2100,1838200,377000.00,0.02297750,0.011141,1.0000
SH900939,1996-08-14,0.2000,0.2100,0.2000,0.2100,722400,147000.00,0.00903000,0.004378,1.0000
SH900939,1996-08-15,0.2000,0.2100,0.2000,0.2000,589500,119000.00,0.00736875,0.003573,1.0000
SH900939,1996-08-16,0.2000,0.2000,0.1900,0.2000,549700,107000.00,0.00687125,0.003332,1.0000
SH900939,1996-08-19,0.1900,0.1900,0.1900,0.1900,90500,17000.00,0.00113125,0.000548,1.0000
SH900939,1996-08-20,0.2000,0.2000,0.1900,0.2000,169000,34000.00,0.00211250,0.001024,1.0000
SH900939,1996-08-21,0.2000,0.2100,0.1900,0.2000,401000,81000.00,0.00501250,0.002430,1.0000
SH900939,1996-08-22,0.2000,0.2000,0.2000,0.2000,235600,46000.00,0.00294500,0.001428,1.0000
SH900939,1996-08-23,0.2000,0.2000,0.2000,0.2000,171400,33000.00,0.00214250,0.001039,1.0000
SH900939,1996-08-26,0.2000,0.2000,0.2000,0.2000,208600,41000.00,0.00260750,0.001264,1.0000
