代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SZ002581,2011-05-20,22.3500,22.6600,20.6000,21.4000,17856000,384049952.00,0.82361624,0.164906,1.0000
SZ002581,2011-05-23,20.8200,23.5400,20.8100,23.5400,14514900,327013696.00,0.66950646,0.134050,1.0000
SZ002581,2011-05-24,22.4100,22.9500,21.5100,21.9300,12853200,284899296.00,0.59285978,0.118703,1.0000
SZ002581,2011-05-25,20.6000,21.2800,19.7400,20.7100,10697800,216641328.00,0.49344096,0.098798,1.0000
SZ002581,2011-05-26,20.2500,21.1800,19.0200,19.0800,8788800,177033488.00,0.40538745,0.081167,1.0000
SZ002581,2011-05-27,19.0900,19.4500,18.1300,18.8600,5854400,109856904.00,0.27003690,0.054067,1.0000
SZ002581,2011-05-30,18.4000,18.7600,17.2500,17.4500,4525600,81781024.00,0.20874539,0.041795,1.0000
SZ002581,2011-05-31,17.1700,18.0900,17.1600,17.8200,4143400,73076600.00,0.19111624,0.038266,1.0000
SZ002581,2011-06-01,17.9000,19.6000,17.8800,19.6000,4618500,88515312.00,0.21303044,0.042653,1.0000
SZ002581,2011-06-02,19.9000,20.4000,19.2800,19.7200,7464800,148642336.00,0.34431734,0.068940,1.0000
SZ002581,2011-06-03,19.1300,19.7000,18.7200,19.3500,3452800,66671632.00,0.15926199,0.031888,1.0000
SZ002581,2011-06-07,19.0000,19.3500,18.7000,19.2300,2445600,46571960.00,0.11280443,0.022586,1.0000
SZ002581,2011-06-08,19.0000,19.9700,18.9500,19.3600,3118500,60779104.00,0.14384225,0.028800,1.0000
SZ002581,2011-06-09,19.0700,19.3000,18.0000,18.0700,3813200,70210440.00,0.17588561,0.035216,1.0000
SZ002581,2011-06-10,17.8800,18.5300,17.8200,18.5000,1925700,35169692.00,0.08882380,0.017784,1.0000
SZ002581,2011-06-13,18.4400,19.1600,18.2200,18.8100,2466200,46297360.00,0.11375461,0.022776,1.0000
SZ002581,2011-06-14,18.7600,19.0000,18.6400,18.8100,1685400,31726404.00,0.07773985,0.015565,1.0000
SZ002581,2011-06-15,18.9300,19.8100,18.9300,19.0000,3061900,59321552.00,0.14123155,0.028278,1.0000
SZ002581,2011-06-16,18.9000,19.4200,18.5500,19.3000,2049300,39110376.00,0.09452491,0.018926,1.0000
SZ002581,2011-06-17,19.2000,19.4100,18.7300,18.8800,1734900,33020168.00,0.08002306,0.016022,1.0000
SZ002581,2011-06-20,18.7000,19.4200,18.4000,19.4200,2573800,48941240.00,0.11871771,0.023770,1.0000
SZ002581,2011-06-21,19.4700,20.2200,19.1900,19.8800,4254600,83696456.00,0.19624539,0.039293,1.0000
SZ002581,2011-06-22,19.4800,19.6500,19.0100,19.2500,2509700,48430296.00,0.11576107,0.023178,1.0000
SZ002581,2011-06-23,19.0000,19.9400,18.7800,19.7600,3093700,60477740.00,0.14269834,0.028571,1.0000
SZ002581,2011-06-24,19.5000,20.2000,19.4000,19.9700,3745900,74328784.00,0.17278137,0.034595,1.0000
SZ002581,2011-06-27,19.9600,20.3000,19.7100,20.2400,3125000,62451236.00,0.14414207,0.028860,1.0000
SZ002581,2011-06-29,20.0000,20.3000,19.7500,19.7500,2194300,43923308.00,0.10121310,0.020265,1.0000
SZ002581,2011-06-30,19.7100,20.0500,19.6300,19.7700,1659000,32886932.00,0.07652214,0.015321,1.0000
SZ002581,2011-07-01,19.8900,20.2300,19.6800,20.0600,1928100,38558228.00,0.08893450,0.017807,1.0000
SZ002581,2011-07-04,20.1800,21.1000,20.1800,20.8100,3549000,73847512.00,0.16369926,0.032776,1.0000
SZ002581,2011-07-05,20.6500,21.3900,20.6500,21.1000,2680300,56620040.00,0.12363007,0.024753,1.0000
