代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH601677,2011-09-19,18.6500,19.4800,18.2500,18.2600,19649900,368787776.00,0.40937292,0.049002,1.0000
SH601677,2011-09-20,17.5200,18.1900,17.5200,17.7400,8330700,147953760.00,0.17355625,0.020775,1.0000
SH601677,2011-09-21,17.6300,18.7800,17.6300,18.6500,10204300,186655648.00,0.21258958,0.025447,1.0000
SH601677,2011-09-22,18.3100,18.4500,17.6600,17.7000,6859900,123659128.00,0.14291458,0.017107,1.0000
SH601677,2011-09-23,17.3000,17.6400,17.0400,17.2900,4408300,76148064.00,0.09183958,0.010993,1.0000
SH601677,2011-09-26,17.2800,17.7400,17.2000,17.4900,3039300,53052432.00,0.06331875,0.007579,1.0000
SH601677,2011-09-27,17.5500,17.6700,17.1500,17.3500,2188000,38060912.00,0.04558333,0.005456,1.0000
SH601677,2011-09-28,17.4200,17.5700,16.6100,16.6700,3426600,58293904.00,0.07138750,0.008545,1.0000
SH601677,2011-09-29,16.6500,16.6500,16.0800,16.1100,2202800,35770904.00,0.04589167,0.005493,1.0000
SH601677,2011-09-30,16.2300,16.3000,15.8300,16.0100,1485200,23806312.00,0.03094167,0.003704,1.0000
SH601677,2011-10-10,16.2000,16.2100,15.9400,15.9700,1003300,16110392.00,0.02090208,0.002502,1.0000
SH601677,2011-10-11,16.4400,16.6800,15.9000,16.1200,2419600,39556464.00,0.05040833,0.006034,1.0000
SH601677,2011-10-12,15.9100,16.6600,15.6500,16.5100,3268000,53455264.00,0.06808333,0.008150,1.0000
SH601677,2011-10-13,16.3500,17.4500,16.2800,17.3200,7644100,130307976.00,0.15925208,0.019063,1.0000
SH601677,2011-10-14,17.1000,17.8900,17.0800,17.5600,7212700,126503848.00,0.15026458,0.017987,1.0000
SH601677,2011-10-17,17.4900,17.9500,17.3100,17.9300,4890200,86284976.00,0.10187917,0.012195,1.0000
SH601677,2011-10-18,17.7000,17.8000,17.1100,17.3700,3721200,65187536.00,0.07752500,0.009280,1.0000
SH601677,2011-10-19,17.4000,18.1000,17.2300,18.0300,4676300,82976664.00,0.09742292,0.011662,1.0000
SH601677,2011-10-20,17.8200,17.9500,17.1900,17.5800,2713700,47476484.00,0.05653542,0.006767,1.0000
SH601677,2011-10-21,17.4700,17.5500,16.2400,17.2200,3264500,55092864.00,0.06801042,0.008141,1.0000
SH601677,2011-10-24,16.9800,17.5200,16.5500,17.4400,3608300,61936504.00,0.07517292,0.008998,1.0000
SH601677,2011-10-25,17.3000,18.3900,16.8700,18.0900,10130200,180273792.00,0.21104583,0.025262,1.0000
SH601677,2011-10-26,17.7600,18.1000,17.5200,17.7600,7928300,141116016.00,0.16517292,0.019771,1.0000
SH601677,2011-10-27,17.7300,17.8500,17.3600,17.4300,3546000,62346652.00,0.07387500,0.008843,1.0000
SH601677,2011-10-28,17.7900,18.1800,17.4600,17.7000,5168400,91800048.00,0.10767500,0.012889,1.0000
SH601677,2011-10-31,18.0200,18.4900,17.8000,18.3000,6816600,124185656.00,0.14201250,0.016999,1.0000
SH601677,2011-11-01,18.0000,18.1600,17.7100,17.8200,4015700,71990312.00,0.08366042,0.010014,1.0000
SH601677,2011-11-02,17.4500,17.6600,16.9300,17.6100,4893800,84520368.00,0.10195417,0.012204,1.0000
SH601677,2011-11-03,17.5800,18.5000,17.5800,18.0300,8861500,161116656.00,0.18461458,0.022099,1.0000
SH601677,2011-11-04,18.0300,18.8100,18.0300,18.3700,7476200,137687472.00,0.15575417,0.018644,1.0000
SH601677,2011-11-07,18.3500,18.3600,17.8700,17.9800,3212300,57864424.00,0.06692292,0.008011,1.0000
SH601677,2011-11-09,17.9000,18.0500,17.4200,17.9900,4440900,78623064.00,0.09251875,0.011075,1.0000
SH601677,2011-11-10,17.6100,17.7300,17.3500,17.3500,3097500,54216848.00,0.06453125,0.007724,1.0000
SH601677,2011-11-11,17.3600,17.5200,17.0100,17.0300,2396100,41227028.00,0.04991875,0.005975,1.0000
SH601677,2011-11-14,17.2800,17.4700,17.0500,17.4100,2085300,36071480.00,0.04344375,0.005200,1.0000
SH601677,2011-11-15,17.3000,17.5600,17.2800,17.4900,1824300,31816616.00,0.03800625,0.004549,1.0000
SH601677,2011-11-16,17.5000,17.5100,16.7600,16.8400,2652200,45260264.00,0.05525417,0.006614,1.0000
SH601677,2011-11-17,16.8900,17.0700,16.7600,16.8600,1431200,24194188.00,0.02981667,0.003569,1.0000
SH601677,2011-11-18,16.7200,16.8800,16.4000,16.4500,1663200,27546802.00,0.03465000,0.004148,1.0000
SH601677,2011-11-21,16.5300,16.6900,16.3600,16.6600,779200,12869826.00,0.01623333,0.001943,1.0000
SH601677,2011-11-22,16.5500,16.6900,16.4200,16.6500,789900,13094967.00,0.01645625,0.001970,1.0000
SH601677,2011-11-23,16.6900,16.7100,16.5000,16.5500,696000,11556982.00,0.01450000,0.001736,1.0000
SH601677,2011-11-24,16.2100,16.5000,16.2000,16.3000,793600,12948502.00,0.01653333,0.001979,1.0000
SH601677,2011-11-25,16.3300,16.7000,16.3300,16.4000,906600,14956075.00,0.01888750,0.002261,1.0000
SH601677,2011-11-28,16.5400,16.5400,15.9100,16.1300,984400,15926609.00,0.02050833,0.002455,1.0000
SH601677,2011-11-29,16.3400,16.3400,16.1000,16.3200,899600,14602985.00,0.01874167,0.002243,1.0000
SH601677,2011-11-30,16.2500,16.3400,15.5100,15.6700,1316200,20876676.00,0.02742083,0.003282,1.0000
SH601677,2011-12-01,16.2800,16.3000,15.8500,15.8800,1627800,26205376.00,0.03391250,0.004059,1.0000
SH601677,2011-12-02,15.6900,15.7400,15.2800,15.3600,934400,14458166.00,0.01946667,0.002330,1.0000
SH601677,2011-12-05,15.3600,15.4000,14.8200,14.8500,908300,13682983.00,0.01892292,0.002265,1.0000
SH601677,2011-12-06,14.8000,14.9500,14.7100,14.8600,568200,8436249.00,0.01183750,0.001417,1.0000
SH601677,2011-12-07,14.9200,15.0700,14.8600,14.9400,414700,6199796.00,0.00863958,0.001034,1.0000
SH601677,2011-12-08,14.9000,15.0800,14.6200,15.0000,579000,8606600.00,0.01206250,0.001444,1.0000
SH601677,2011-12-09,14.9800,14.9800,14.8100,14.8400,318200,4728650.00,0.00662917,0.000794,1.0000
SH601677,2011-12-12,14.9500,14.9700,14.7200,14.7500,263900,3909436.00,0.00549792,0.000658,1.0000
SH601677,2011-12-13,14.7000,14.7000,14.0600,14.1200,843500,12011450.00,0.01757292,0.002103,1.0000
SH601677,2011-12-14,14.1200,14.1800,13.8200,13.8500,412100,5782917.00,0.00858542,0.001028,1.0000
SH601677,2011-12-15,13.8500,13.8500,13.3100,13.3300,826500,11163588.00,0.01721875,0.002061,1.0000
SH601677,2011-12-16,13.3700,13.6100,13.2000,13.5900,713900,9581609.00,0.01487292,0.001780,1.0000
