代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SZ002081,2006-11-20,20.0900,21.6800,19.7900,19.8400,13360900,276426816.00,0.69588021,0.142137,1.0000
SZ002081,2006-11-21,20.6200,21.8200,20.6200,21.8200,4780100,102530464.00,0.24896354,0.050852,1.0000
SZ002081,2006-11-22,22.0800,24.0000,21.8700,24.0000,6633000,151703584.00,0.34546875,0.070564,1.0000
SZ002081,2006-11-23,23.7900,24.6400,23.2200,24.4700,3713400,88727264.00,0.19340625,0.039504,1.0000
SZ002081,2006-11-24,24.0000,24.5000,23.5000,23.9000,1640100,39222196.00,0.08542188,0.017448,1.0000
SZ002081,2006-11-27,24.0500,24.3000,23.6000,24.1000,1394900,33401280.00,0.07265104,0.014839,1.0000
SZ002081,2006-11-28,23.7900,23.8000,22.3000,22.8500,2439200,55585704.00,0.12704167,0.025949,1.0000
SZ002081,2006-11-29,22.4000,23.2000,21.8800,22.8000,1323500,30212192.00,0.06893229,0.014080,1.0000
SZ002081,2006-11-30,22.8800,23.4800,22.5600,22.7900,1386200,31837556.00,0.07219792,0.014747,1.0000
SZ002081,2006-12-01,22.9700,23.7900,22.5800,23.6700,1657900,38557816.00,0.08634896,0.017637,1.0000
SZ002081,2006-12-04,23.5500,25.5900,23.4800,24.7000,1930800,47205832.00,0.10056250,0.020540,1.0000
SZ002081,2006-12-05,24.5100,25.1600,24.3300,24.5100,1399100,34480368.00,0.07286979,0.014884,1.0000
SZ002081,2006-12-06,24.4900,24.5900,22.8000,23.7800,1098000,26333666.00,0.05718750,0.011681,1.0000
SZ002081,2006-12-07,23.5000,24.2000,23.1800,23.3600,624300,14703797.00,0.03251563,0.006641,1.0000
SZ002081,2006-12-08,23.1000,23.1500,22.3000,22.5000,780500,17655468.00,0.04065104,0.008303,1.0000
SZ002081,2006-12-11,22.5000,22.9800,22.5000,22.9800,514300,11691671.00,0.02678646,0.005471,1.0000
SZ002081,2006-12-12,23.1800,23.1800,21.9800,22.9000,742900,16774411.00,0.03869271,0.007903,1.0000
SZ002081,2006-12-13,22.8300,23.8100,22.5000,23.8100,837200,19506520.00,0.04360417,0.008906,1.0000
SZ002081,2006-12-14,23.5800,24.2500,23.2000,23.9500,909000,21676564.00,0.04734375,0.009670,1.0000
SZ002081,2006-12-15,23.5000,24.1800,23.5000,24.0000,737500,17645352.00,0.03841146,0.007846,1.0000
SZ002081,2006-12-18,23.8000,25.0000,23.8000,24.7500,1030000,25289954.00,0.05364583,0.010957,1.0000
SZ002081,2006-12-19,24.7300,26.0800,24.7300,25.6800,1368400,34985648.00,0.07127083,0.014557,1.0000
SZ002081,2006-12-20,25.6500,26.2000,24.9800,25.6900,725800,18557296.00,0.03780208,0.007721,1.0000
SZ002081,2006-12-21,25.6600,25.9600,24.5000,24.6000,1066300,26715724.00,0.05553646,0.011344,1.0000
SZ002081,2006-12-22,24.5600,24.5600,23.9800,24.0500,523100,12657090.00,0.02724479,0.005565,1.0000
SZ002081,2006-12-25,24.4000,24.7600,24.0100,24.1700,415200,10149106.00,0.02162500,0.004417,1.0000
SZ002081,2006-12-26,24.0900,24.3500,23.3000,23.5100,451700,10701314.00,0.02352604,0.004805,1.0000
SZ002081,2006-12-27,23.3800,23.7500,23.3700,23.4600,729600,17161084.00,0.03800000,0.007762,1.0000
SZ002081,2006-12-28,23.5500,23.7000,22.9900,23.3500,642700,14923966.00,0.03347396,0.006837,1.0000
SZ002081,2006-12-29,23.5500,24.2900,23.4600,24.0000,484900,11675175.00,0.02525521,0.005159,1.0000
SZ002081,2007-01-04,23.7600,24.2600,23.5100,23.5100,478700,11444707.00,0.02493229,0.005093,1.0000
