代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SZ300211,2011-05-05,28.6600,31.8000,28.6000,29.4400,8531200,255738320.00,0.85141717,0.174605,1.0000
SZ300211,2011-05-06,27.1300,28.2400,26.5300,26.5500,4946500,134214944.00,0.49366267,0.101238,1.0000
SZ300211,2011-05-09,26.7800,28.7000,26.6000,27.7200,2769100,76644312.00,0.27635729,0.056674,1.0000
SZ300211,2011-05-10,27.6000,28.1500,27.1000,27.4900,1683100,46342536.00,0.16797405,0.034447,1.0000
SZ300211,2011-05-11,27.5300,27.8000,27.3800,27.6400,1304200,35979080.00,0.13015968,0.026693,1.0000
SZ300211,2011-05-12,27.3100,28.4000,27.2600,27.6000,1240900,34520732.00,0.12384232,0.025397,1.0000
SZ300211,2011-05-13,27.6000,29.6000,27.5000,29.2200,2082500,59481024.00,0.20783433,0.042622,1.0000
SZ300211,2011-05-16,28.8700,29.5800,28.6100,28.8300,1224500,35470612.00,0.12220559,0.025061,1.0000
SZ300211,2011-05-17,28.8500,30.2100,28.7100,29.4300,1418900,41727980.00,0.14160679,0.029040,1.0000
SZ300211,2011-05-18,29.1000,29.2800,28.0800,28.5000,1415900,40433988.00,0.14130739,0.028979,1.0000
SZ300211,2011-05-19,28.5500,28.9800,28.1600,28.8300,1043200,29851572.00,0.10411178,0.021351,1.0000
SZ300211,2011-05-20,28.7200,28.9600,27.8500,28.3700,751100,21277176.00,0.07496008,0.015372,1.0000
SZ300211,2011-05-23,28.0700,28.3400,26.8800,27.0700,987900,27129708.00,0.09859281,0.020219,1.0000
SZ300211,2011-05-24,26.8800,27.9900,26.7200,27.5000,871200,23844860.00,0.08694611,0.017831,1.0000
SZ300211,2011-05-25,27.1900,27.4900,26.5500,26.6400,666800,18006304.00,0.06654691,0.013647,1.0000
SZ300211,2011-05-26,26.6500,26.9900,25.7000,25.7000,623700,16341628.00,0.06224551,0.012765,1.0000
SZ300211,2011-05-27,25.7100,26.3700,25.3000,25.6300,402600,10393236.00,0.04017964,0.008240,1.0000
SZ300211,2011-05-30,25.7700,26.1900,25.5200,25.7300,362800,9405526.00,0.03620758,0.007425,1.0000
SZ300211,2011-05-31,25.7000,26.0600,25.2000,25.9800,522900,13448557.00,0.05218563,0.010702,1.0000
SZ300211,2011-06-01,25.9800,26.1600,25.6100,25.9800,346100,8971051.00,0.03454092,0.007084,1.0000
SZ300211,2011-06-02,25.6600,25.6600,24.8800,25.3000,608800,15381348.00,0.06075848,0.012460,1.0000
SZ300211,2011-06-03,25.1000,25.6500,25.1000,25.4500,334000,8505978.00,0.03333333,0.006836,1.0000
SZ300211,2011-06-07,25.8800,25.9300,25.3900,25.6700,382600,9815609.00,0.03818363,0.007831,1.0000
SZ300211,2011-06-08,25.5900,25.7700,25.2900,25.7400,316900,8095372.00,0.03162675,0.006486,1.0000
SZ300211,2011-06-09,25.6500,25.7100,25.2000,25.2000,250700,6369914.00,0.02501996,0.005131,1.0000
SZ300211,2011-06-10,25.1100,25.5000,25.0300,25.3800,248900,6285550.00,0.02484032,0.005094,1.0000
SZ300211,2011-06-13,25.2200,25.7400,25.0500,25.6400,280200,7120680.00,0.02796407,0.005735,1.0000
SZ300211,2011-06-14,25.5100,25.9900,25.1500,25.8000,276400,7116466.00,0.02758483,0.005657,1.0000
SZ300211,2011-06-15,25.6100,25.8200,25.2800,25.3400,363200,9277111.00,0.03624750,0.007433,1.0000
SZ300211,2011-06-16,25.2100,25.2700,24.7400,24.7800,308200,7697610.00,0.03075848,0.006308,1.0000
SZ300211,2011-06-17,24.7800,24.9200,24.2500,24.2700,174200,4293951.00,0.01738523,0.003565,1.0000
SZ300211,2011-06-20,24.1000,24.4900,23.8100,23.9900,230800,5546022.00,0.02303393,0.004724,1.0000
SZ300211,2011-06-21,23.9900,24.2200,23.9100,24.2200,100700,2425297.00,0.01004990,0.002061,1.0000
SZ300211,2011-06-22,24.1900,24.1900,23.6100,23.7300,244600,5839325.00,0.02441118,0.005006,1.0000
SZ300211,2011-06-23,23.5800,24.5300,23.3500,24.4600,380200,9159371.00,0.03794411,0.007781,1.0000
SZ300211,2011-06-27,25.0000,25.5800,24.8800,25.3000,611800,15469424.00,0.06105788,0.012521,1.0000
SZ300211,2011-06-28,25.3100,25.5500,25.1000,25.3000,245600,6216832.00,0.02451098,0.005027,1.0000
SZ300211,2011-06-29,25.2100,25.6300,25.1700,25.1900,320700,8156836.00,0.03200599,0.006564,1.0000
SZ300211,2011-06-30,25.2100,25.9900,25.2100,25.8600,538300,13765148.00,0.05372255,0.011017,1.0000
SZ300211,2011-07-01,25.8800,26.1600,25.6500,25.8400,337500,8762970.00,0.03368263,0.006907,1.0000
SZ300211,2011-07-04,25.9900,26.3300,25.7000,26.2900,286400,7493199.00,0.02858283,0.005862,1.0000
SZ300211,2011-07-05,26.3300,26.3300,25.8800,26.0900,324500,8462463.00,0.03238523,0.006641,1.0000
SZ300211,2011-07-06,26.0200,26.7000,25.9500,26.4900,352100,9296556.00,0.03513972,0.007206,1.0000
SZ300211,2011-07-07,26.4900,27.6300,26.4200,26.8600,775800,21036770.00,0.07742515,0.015878,1.0000
SZ300211,2011-07-08,26.8000,27.3000,26.5300,26.9000,399100,10731613.00,0.03983034,0.008168,1.0000
SZ300211,2011-07-11,26.6800,27.2900,26.6800,27.1800,386200,10458304.00,0.03854291,0.007904,1.0000
SZ300211,2011-07-12,26.9100,27.2500,26.8000,26.8100,521300,14073427.00,0.05202595,0.010669,1.0000
SZ300211,2011-07-13,26.8100,27.6900,26.7900,27.6600,566500,15473570.00,0.05653693,0.011594,1.0000
SZ300211,2011-07-14,27.6800,28.0700,27.1000,28.0000,596300,16593710.00,0.05951098,0.012204,1.0000
