代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH601339,2012-06-12,12.0000,12.8000,11.9800,12.3300,33198900,412397696.00,0.22132600,0.044265,1.0000
SH601339,2012-06-13,12.1800,12.5700,12.0800,12.4900,14200500,176655168.00,0.09467000,0.018934,1.0000
SH601339,2012-06-14,12.4000,12.5300,12.2600,12.5100,10867200,134306976.00,0.07244800,0.014490,1.0000
SH601339,2012-06-15,12.4500,12.5500,12.2500,12.3400,7755500,96043776.00,0.05170333,0.010341,1.0000
SH601339,2012-06-18,12.3900,12.4700,12.3100,12.3800,5350700,66237232.00,0.03567133,0.007134,1.0000
SH601339,2012-06-19,12.3600,12.3700,12.0800,12.1300,6914700,84369208.00,0.04609800,0.009220,1.0000
SH601339,2012-06-20,12.1300,12.2800,12.0800,12.2400,4686700,57142728.00,0.03124467,0.006249,1.0000
SH601339,2012-06-21,12.2000,12.2500,12.0800,12.1100,4257600,51588620.00,0.02838400,0.005677,1.0000
SH601339,2012-06-25,12.0300,12.0300,11.5300,11.5400,8235300,96297160.00,0.05490200,0.010980,1.0000
SH601339,2012-06-26,11.5200,11.5400,11.2100,11.3700,4796300,54376780.00,0.03197533,0.006395,1.0000
SH601339,2012-06-27,11.3600,11.5400,11.3200,11.3700,3105500,35499448.00,0.02070333,0.004141,1.0000
SH601339,2012-06-28,11.3700,11.4400,11.0100,11.0200,4260500,47827008.00,0.02840333,0.005681,1.0000
SH601339,2012-06-29,11.0500,11.2600,11.0400,11.2400,2551200,28504906.00,0.01700800,0.003402,1.0000
SH601339,2012-07-02,11.2600,11.4300,11.2500,11.3500,2866000,32525844.00,0.01910667,0.003821,1.0000
SH601339,2012-07-03,11.3700,11.4000,11.2700,11.3600,2900900,32913194.00,0.01933933,0.003868,1.0000
SH601339,2012-07-04,11.3900,11.8800,11.3900,11.6400,7717100,90127104.00,0.05144733,0.010289,1.0000
SH601339,2012-07-05,11.7200,11.7200,11.2300,11.2700,4865200,55589184.00,0.03243467,0.006487,1.0000
SH601339,2012-07-06,11.3200,11.4700,11.1100,11.4100,3843600,43363832.00,0.02562400,0.005125,1.0000
SH601339,2012-07-09,11.3300,11.3800,11.1000,11.1100,2794100,31386540.00,0.01862733,0.003725,1.0000
SH601339,2012-07-10,11.1000,11.1800,11.0400,11.1100,2026400,22484012.00,0.01350933,0.002702,1.0000
SH601339,2012-07-11,11.1100,11.4500,11.1000,11.3100,2789700,31517634.00,0.01859800,0.003720,1.0000
SH601339,2012-07-12,11.3100,11.4300,11.1800,11.3900,2562000,28997268.00,0.01708000,0.003416,1.0000
SH601339,2012-07-13,11.3500,11.3500,11.0800,11.1100,5187500,57832688.00,0.03458333,0.006917,1.0000
SH601339,2012-07-16,11.1100,11.1500,10.2200,10.2400,7672900,80508608.00,0.05115267,0.010231,1.0000
SH601339,2012-07-17,10.2700,10.3300,10.1800,10.3100,2205600,22608420.00,0.01470400,0.002941,1.0000
SH601339,2012-07-18,10.2900,10.5100,10.2200,10.4900,2844800,29506900.00,0.01896533,0.003793,1.0000
SH601339,2012-07-19,10.4200,10.6000,10.3700,10.4400,4002200,41968036.00,0.02668133,0.005336,1.0000
SH601339,2012-07-20,10.4300,10.4400,10.2400,10.2700,2668100,27537466.00,0.01778733,0.003557,1.0000
SH601339,2012-07-23,10.2100,10.2800,10.1500,10.2000,1935200,19751464.00,0.01290133,0.002580,1.0000
SH601339,2012-07-24,10.1600,10.3400,10.1500,10.2700,1713300,17597144.00,0.01142200,0.002284,1.0000
SH601339,2012-07-25,10.2700,10.5400,10.2200,10.3900,3582400,37387880.00,0.02388267,0.004777,1.0000
SH601339,2012-07-26,10.3500,10.4100,10.2400,10.2700,2180200,22470676.00,0.01453467,0.002907,1.0000
SH601339,2012-07-27,10.3000,10.3900,10.2500,10.3000,1717800,17708836.00,0.01145200,0.002290,1.0000
SH601339,2012-07-30,9.8000,9.8000,9.2700,9.2700,9207000,85810584.00,0.06138000,0.012276,1.0000
SH601339,2012-07-31,9.0700,9.1400,8.7800,8.8200,6052700,53616152.00,0.04035133,0.008070,1.0000
SH601339,2012-08-01,8.8200,8.9400,8.8100,8.8700,2833600,25158592.00,0.01889067,0.003778,1.0000
SH601339,2012-08-02,8.8400,8.8600,8.6500,8.7300,3077800,26897460.00,0.02051867,0.004104,1.0000
SH601339,2012-08-03,8.7500,8.8900,8.6800,8.8800,2670200,23529920.00,0.01780133,0.003560,1.0000
SH601339,2012-08-06,8.8100,9.0600,8.7800,9.0400,3874400,34709816.00,0.02582933,0.005166,1.0000
SH601339,2012-08-07,9.0500,9.1700,9.0100,9.1000,3517600,31917760.00,0.02345067,0.004690,1.0000
SH601339,2012-08-08,9.1000,9.1200,8.9700,9.0300,2527200,22880316.00,0.01684800,0.003370,1.0000
SH601339,2012-08-09,9.0000,9.1400,8.9600,9.1400,2760600,25065466.00,0.01840400,0.003681,1.0000
SH601339,2012-08-10,9.1100,9.2600,9.1100,9.1600,2529800,23176862.00,0.01686533,0.003373,1.0000
