代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SZ300498,2015-11-02,71.9800,75.0000,55.3100,55.3100,18159400,1181059712.00,0.07094784,0.005009,1.0000
SZ300498,2015-11-03,58.8400,60.8400,55.6600,60.8400,36170400,2142831744.00,0.14131589,0.009977,1.0000
SZ300498,2015-11-04,58.4600,61.5600,55.7100,59.4000,31741500,1841589760.00,0.12401241,0.008756,1.0000
SZ300498,2015-11-05,59.5900,61.6000,57.6500,58.3400,20614800,1228109184.00,0.08054096,0.005686,1.0000
SZ300498,2015-11-06,56.9500,57.9900,55.6900,56.1000,26993100,1519092864.00,0.10546065,0.007446,1.0000
SZ300498,2015-11-09,54.4000,55.3000,51.6100,53.5000,26402000,1403500544.00,0.10315125,0.007283,1.0000
SZ300498,2015-11-10,52.4500,55.4400,52.0100,54.5800,19293500,1046395136.00,0.07537871,0.005322,1.0000
SZ300498,2015-11-11,54.4900,54.4900,52.6500,53.1900,16978800,901541248.00,0.06633530,0.004683,1.0000
SZ300498,2015-11-12,53.1800,58.3700,53.0000,57.2800,28548100,1600005888.00,0.11153596,0.007875,1.0000
SZ300498,2015-11-13,55.4000,57.1800,53.6000,54.0900,17933700,988697920.00,0.07006604,0.004947,1.0000
SZ300498,2015-11-16,52.2200,53.6000,52.0000,53.5100,10196800,540534592.00,0.03983837,0.002813,1.0000
SZ300498,2015-11-17,53.6500,56.6800,53.6500,53.9900,14687200,805175680.00,0.05738213,0.004051,1.0000
SZ300498,2015-11-18,54.0000,54.0000,52.0200,52.2800,9628100,509946528.00,0.03761649,0.002656,1.0000
SZ300498,2015-11-19,52.2900,54.6200,52.2800,53.6300,10230700,548431232.00,0.03997082,0.002822,1.0000
SZ300498,2015-11-20,53.9000,53.9000,52.5000,53.0400,10813300,573675008.00,0.04224701,0.002983,1.0000
SZ300498,2015-11-23,53.0500,53.9900,52.6200,52.7900,9616100,511090400.00,0.03756961,0.002653,1.0000
SZ300498,2015-11-24,52.5700,56.5000,52.4000,55.7000,22594400,1240461312.00,0.08827516,0.006233,1.0000
SZ300498,2015-11-25,55.0100,56.2000,54.1100,55.4800,15661200,866831360.00,0.06118750,0.004320,1.0000
SZ300498,2015-11-26,55.6000,55.7800,54.0000,54.0300,10063300,549173376.00,0.03931680,0.002776,1.0000
SZ300498,2015-11-27,54.0800,54.0800,49.7000,50.4100,12565300,653520384.00,0.04909198,0.003466,1.0000
SZ300498,2015-11-30,50.4400,51.1500,46.4800,48.8400,14733000,719830592.00,0.05756107,0.004064,1.0000
SZ300498,2015-12-01,48.8500,48.9900,47.3000,48.0000,10431100,499571168.00,0.04075377,0.002877,1.0000
SZ300498,2015-12-02,48.0000,48.0000,45.0000,47.6300,13263100,618985088.00,0.05181825,0.003659,1.0000
SZ300498,2015-12-03,47.3500,49.9500,47.2100,49.7700,11789200,574515904.00,0.04605980,0.003252,1.0000
SZ300498,2015-12-04,49.2300,51.2600,49.0000,49.8200,10788000,543023040.00,0.04214816,0.002976,1.0000
SZ300498,2015-12-07,49.8200,50.5000,48.8000,49.1300,7114400,351234048.00,0.02779559,0.001962,1.0000
SZ300498,2015-12-08,48.9800,48.9800,46.7900,47.3300,9071400,429644160.00,0.03544149,0.002502,1.0000
SZ300498,2015-12-09,46.6000,47.2100,46.0200,46.5500,6735600,313571936.00,0.02631564,0.001858,1.0000
SZ300498,2015-12-10,47.0000,48.6600,47.0000,47.5800,8465400,405467200.00,0.03307388,0.002335,1.0000
SZ300498,2015-12-11,47.0500,47.0600,46.0500,46.7800,5492700,254888400.00,0.02145970,0.001515,1.0000
SZ300498,2015-12-14,46.0000,47.2900,45.7000,47.1200,5164600,240102832.00,0.02017783,0.001425,1.0000
SZ300498,2015-12-15,47.0500,47.8600,46.6500,46.9700,5300400,250210192.00,0.02070839,0.001462,1.0000
SZ300498,2015-12-16,47.2000,48.8600,47.0100,47.8100,7656900,367388896.00,0.02991511,0.002112,1.0000
SZ300498,2015-12-17,48.2000,48.5700,47.8000,48.3900,9937100,478340128.00,0.03882374,0.002741,1.0000
SZ300498,2015-12-18,48.4000,48.4000,47.5000,47.6400,6128700,293215616.00,0.02394452,0.001691,1.0000
SZ300498,2015-12-21,47.4500,48.5900,47.2800,48.2600,6893000,332260480.00,0.02693060,0.001901,1.0000
SZ300498,2015-12-22,48.4000,49.2100,48.1100,48.9800,8515300,415610752.00,0.03326884,0.002349,1.0000
SZ300498,2015-12-23,49.1000,49.3000,47.8000,47.8200,7657300,371185600.00,0.02991668,0.002112,1.0000
SZ300498,2015-12-24,47.7500,47.7500,46.2700,47.0100,5488300,256806640.00,0.02144251,0.001514,1.0000
SZ300498,2015-12-25,46.9900,47.2900,46.5000,47.2500,5589000,261323536.00,0.02183594,0.001542,1.0000
SZ300498,2015-12-28,47.4700,47.5800,45.6000,45.8000,7913600,369445856.00,0.03091803,0.002183,1.0000
SZ300498,2015-12-29,45.9000,46.2900,45.1200,46.2800,5845900,266533936.00,0.02283963,0.001613,1.0000
SZ300498,2015-12-30,46.4500,46.4500,45.6900,46.0400,3968800,182557488.00,0.01550590,0.001095,1.0000
SZ300498,2015-12-31,46.0500,46.1700,45.6000,45.7400,3431700,157411584.00,0.01340748,0.000947,1.0000
SZ300498,2016-01-04,45.7400,47.0000,43.5100,43.9800,7097500,326077440.00,0.02772957,0.001958,1.0000
SZ300498,2016-01-05,42.8000,45.3600,42.5000,45.0100,8615800,382234400.00,0.03366149,0.002377,1.0000
SZ300498,2016-01-06,45.0100,49.5100,45.0100,48.8700,18452000,883427072.00,0.07209101,0.005090,1.0000
SZ300498,2016-01-07,47.5900,47.6100,43.9800,44.0800,4307700,197150704.00,0.01682996,0.001188,1.0000
SZ300498,2016-01-08,46.2000,48.4900,43.1200,48.4900,19090600,899930880.00,0.07458599,0.005266,1.0000
SZ300498,2016-01-11,48.1400,51.8700,47.2000,49.2600,26486300,1333449344.00,0.10348061,0.007306,1.0000
SZ300498,2016-01-12,49.2600,50.5900,45.8000,48.0500,16384400,793178624.00,0.06401301,0.004520,1.0000
SZ300498,2016-01-13,47.4000,48.8000,44.0000,45.7500,12992800,606845312.00,0.05076220,0.003584,1.0000
SZ300498,2016-01-14,44.0400,47.5000,44.0000,47.5000,12774400,584227136.00,0.04990892,0.003524,1.0000
SZ300498,2016-01-15,47.6000,47.8700,44.0000,44.4300,12980600,591609600.00,0.05071454,0.003581,1.0000
SZ300498,2016-01-18,42.7000,44.2500,42.5900,43.3200,6426000,277538720.00,0.02510605,0.001773,1.0000
SZ300498,2016-02-03,43.4000,43.4100,39.2000,41.3600,9198800,379423456.00,0.03593924,0.002537,1.0000
SZ300498,2016-02-04,41.4000,42.1000,40.9800,42.0600,8031700,332472320.00,0.03137944,0.002215,1.0000
SZ300498,2016-02-05,42.0000,42.2900,41.4100,41.5200,6079000,253913984.00,0.02375034,0.001677,1.0000
SZ300498,2016-02-15,39.5100,40.5500,39.4500,40.1200,6532900,261559696.00,0.02552370,0.001802,1.0000
SZ300498,2016-02-16,40.3600,41.9800,40.3600,41.7400,7193600,299070080.00,0.02810502,0.001984,1.0000
SZ300498,2016-02-17,42.9000,45.7000,42.9000,44.2400,9896900,440355968.00,0.03866668,0.002730,1.0000
SZ300498,2016-02-18,44.2100,44.7400,43.5800,43.8200,7269300,320771648.00,0.02840078,0.002005,1.0000
SZ300498,2016-02-19,43.8400,44.5000,43.8300,44.1500,4968300,219569792.00,0.01941089,0.001370,1.0000
SZ300498,2016-02-22,45.0500,45.3800,44.0300,44.3400,6534300,291466816.00,0.02552917,0.001802,1.0000
SZ300498,2016-02-23,44.8900,44.9000,43.1600,43.4500,5673500,248762320.00,0.02216607,0.001565,1.0000
SZ300498,2016-02-24,43.4500,47.2200,43.4000,46.7300,17546300,799930304.00,0.06855249,0.004840,1.0000
SZ300498,2016-02-25,45.8000,47.8000,43.1000,43.9000,14848800,683499008.00,0.05801350,0.004096,1.0000
SZ300498,2016-02-26,44.4000,46.2500,44.0900,45.6700,11776700,534105760.00,0.04601096,0.003249,1.0000
SZ300498,2016-02-29,45.6000,48.0000,43.4500,47.7100,17516500,811038784.00,0.06843606,0.004832,1.0000
SZ300498,2016-03-01,48.2000,51.2100,47.1100,49.3500,17432100,863140032.00,0.06810632,0.004809,1.0000
SZ300498,2016-03-02,48.7500,50.1000,47.5000,49.8500,14556200,711886080.00,0.05687032,0.004015,1.0000
SZ300498,2016-03-03,49.1100,50.9300,48.0500,48.1700,12020100,594079232.00,0.04696191,0.003316,1.0000
SZ300498,2016-03-04,47.6000,51.2000,47.6000,49.8200,15373200,769506688.00,0.06006230,0.004241,1.0000
SZ300498,2016-03-07,50.5000,51.8200,49.8100,51.1000,10360100,527037824.00,0.04047638,0.002858,1.0000
SZ300498,2016-03-08,50.2700,50.5900,47.5000,49.3300,9016400,441456800.00,0.03522661,0.002487,1.0000
SZ300498,2016-03-09,47.9700,49.0100,46.0100,46.9300,6726100,319426496.00,0.02627853,0.001855,1.0000
SZ300498,2016-03-10,47.1900,49.2800,47.0000,47.8700,6782300,327767328.00,0.02649810,0.001871,1.0000
SZ300498,2016-03-11,47.4500,49.2000,47.0300,48.2500,4594500,223096848.00,0.01795047,0.001267,1.0000
SZ300498,2016-03-14,48.5000,50.5000,48.5000,49.7700,6860200,340837504.00,0.02680245,0.001892,1.0000
SZ300498,2016-03-15,49.8000,50.7600,48.4900,48.5000,5383300,265720160.00,0.02103228,0.001485,1.0000
SZ300498,2016-03-16,48.5000,48.9900,46.5100,47.1100,5752700,273123296.00,0.02247550,0.001587,1.0000
SZ300498,2016-03-17,47.1200,48.8200,46.7000,48.4900,6337800,305350816.00,0.02476146,0.001748,1.0000
SZ300498,2016-03-18,48.6000,49.9800,48.6000,49.5500,8573000,423127296.00,0.03349427,0.002365,1.0000
SZ300498,2016-03-21,50.0200,51.5200,49.5800,50.3300,10947000,554320192.00,0.04276937,0.003020,1.0000
