代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元),流通盘换手率,全流通换手率,复权系数
SH900922,1994-01-03,0.5200,0.5300,0.5100,0.5200,1989100,8986000.00,0.06027576,0.019973,1.0000
SH900922,1994-01-04,0.5000,0.5000,0.4900,0.5000,1017800,4403000.00,0.03084242,0.010220,1.0000
SH900922,1994-01-05,0.5000,0.5000,0.4900,0.5000,833400,414000.00,0.02525455,0.008368,1.0000
SH900922,1994-01-06,0.4900,0.5200,0.4900,0.5000,280900,1225000.00,0.00851212,0.002821,1.0000
SH900922,1994-01-07,0.5000,0.5200,0.4900,0.5000,503600,2191000.00,0.01526061,0.005057,1.0000
SH900922,1994-01-10,0.5000,0.5000,0.4600,0.4900,143700,611000.00,0.00435455,0.001443,1.0000
SH900922,1994-01-11,0.5000,0.5000,0.4800,0.4900,555300,2344000.00,0.01682727,0.005576,1.0000
SH900922,1994-01-12,0.4700,0.4800,0.4700,0.4700,218800,894000.00,0.00663030,0.002197,1.0000
SH900922,1994-01-13,0.4600,0.4600,0.4400,0.4500,365300,163000.00,0.01106970,0.003668,1.0000
SH900922,1994-01-14,0.4300,0.4400,0.4300,0.4400,472300,1775000.00,0.01431212,0.004743,1.0000
SH900922,1994-01-17,0.4800,0.4800,0.4500,0.4500,51400,212000.00,0.00155758,0.000516,1.0000
SH900922,1994-01-18,0.4600,0.4900,0.4600,0.4800,1124300,0.00,0.03406970,0.011289,1.0000
SH900922,1994-01-19,0.4800,0.4900,0.4800,0.4800,595900,2509000.00,0.01805758,0.005984,1.0000
SH900922,1994-01-20,0.4700,0.4700,0.4600,0.4700,128400,523000.00,0.00389091,0.001289,1.0000
SH900922,1994-01-21,0.4700,0.4700,0.4500,0.4500,22500,91000.00,0.00068182,0.000226,1.0000
SH900922,1994-01-24,0.4500,0.4500,0.4500,0.4500,0,0.00,0.00000000,0.000000,1.0000
SH900922,1994-01-25,0.4800,0.4800,0.4800,0.4800,10000,41000.00,0.00030303,0.000100,1.0000
SH900922,1994-01-26,0.4500,0.4500,0.4500,0.4500,13900,54000.00,0.00042121,0.000140,1.0000
SH900922,1994-01-27,0.4300,0.4400,0.4300,0.4400,122000,463000.00,0.00369697,0.001225,1.0000
SH900922,1994-01-28,0.4400,0.4400,0.4400,0.4400,3600,14000.00,0.00010909,0.000036,1.0000
SH900922,1994-01-31,0.4400,0.4400,0.4300,0.4300,16400,61000.00,0.00049697,0.000165,1.0000
SH900922,1994-02-01,0.4200,0.4200,0.4000,0.4000,51100,185000.00,0.00154848,0.000513,1.0000
